wmo,cycle,date,lat,lon,sst_proxy_c,mld_m,thermocline_depth_m,heat_content_0_300m,n_levels,year
4901436,81,2014-02-13,41.484,-155.181,11.486000061035156,99.9000015258789,99.9000015258789,3029.307861328125,44,2014 (Blob)
4901436,82,2014-02-23,41.559,-154.989,10.935999870300293,131.8000030517578,131.8000030517578,2963.087646484375,44,2014 (Blob)
4901436,83,2014-03-06,41.582,-154.85,10.678999900817871,124.4000015258789,116.4000015258789,2914.26416015625,44,2014 (Blob)
4901436,84,2014-03-17,41.636,-154.752,10.322999954223633,147.89999389648438,256.79998779296875,2870.129638671875,44,2014 (Blob)
4901436,85,2014-03-27,41.619,-154.654,10.303000450134277,156.10000610351562,285.1000061035156,2865.006591796875,44,2014 (Blob)
4901436,86,2014-04-07,41.434,-154.698,10.635000228881836,39.099998474121094,39.099998474121094,2877.285400390625,44,2014 (Blob)
4901436,87,2014-04-18,41.214,-154.798,10.324000358581543,53.0,53.0,2837.90576171875,44,2014 (Blob)
4901436,88,2014-04-28,41.047,-154.817,10.755000114440918,83.80000305175781,83.80000305175781,2937.514404296875,44,2014 (Blob)
4901436,89,2014-05-09,40.924,-154.933,11.151000022888184,39.099998474121094,31.899999618530273,2946.701904296875,44,2014 (Blob)
4901436,90,2014-05-20,40.937,-154.952,11.765999794006348,32.20000076293945,39.20000076293945,2953.93701171875,44,2014 (Blob)
4901436,91,2014-05-30,40.92,-155.088,13.144000053405762,24.899999618530273,24.899999618530273,2936.199462890625,44,2014 (Blob)
4901436,92,2014-06-10,40.863,-155.241,14.888999938964844,18.100000381469727,25.0,3088.0859375,44,2014 (Blob)
4901436,93,2014-06-20,40.878,-155.294,16.235000610351562,18.100000381469727,32.20000076293945,3087.271484375,44,2014 (Blob)
4901436,94,2014-07-01,40.881,-155.435,15.281000137329102,32.0,25.200000762939453,3061.82763671875,44,2014 (Blob)
4901436,95,2014-07-12,40.904,-155.631,16.38800048828125,18.100000381469727,25.100000381469727,3115.62158203125,44,2014 (Blob)
4901436,96,2014-07-22,40.862,-155.794,18.22800064086914,17.700000762939453,32.0,3102.5859375,44,2014 (Blob)
4901436,97,2014-08-02,40.944,-156.011,19.768999099731445,17.399999618530273,31.899999618530273,3215.959228515625,44,2014 (Blob)
4901436,98,2014-08-12,40.965,-156.272,19.634000778198242,25.0,25.0,3209.981689453125,44,2014 (Blob)
4901436,99,2014-08-23,41.072,-156.337,21.291000366210938,18.0,32.0,3227.8681640625,44,2014 (Blob)
4901436,100,2014-09-03,41.21,-156.487,21.714000701904297,17.700000762939453,32.099998474121094,3300.8447265625,44,2014 (Blob)
4901436,101,2014-09-13,41.312,-156.577,21.31599998474121,25.100000381469727,25.100000381469727,3302.61279296875,44,2014 (Blob)
4901436,102,2014-09-24,41.343,-156.763,19.569000244140625,32.0,25.100000381469727,3251.73681640625,44,2014 (Blob)
4901436,103,2014-10-05,41.415,-156.866,18.7450008392334,39.099998474121094,39.099998474121094,3205.802734375,44,2014 (Blob)
4901436,104,2014-10-15,41.359,-156.909,17.506999969482422,46.20000076293945,46.20000076293945,3213.241943359375,44,2014 (Blob)
4901436,105,2014-10-26,41.315,-156.946,14.833000183105469,59.5,59.5,3180.65625,44,2014 (Blob)
4901436,106,2014-11-05,41.279,-156.999,13.96399974822998,59.900001525878906,59.900001525878906,3136.733642578125,44,2014 (Blob)
4901436,107,2014-11-16,41.216,-156.954,13.522000312805176,67.5999984741211,67.5999984741211,3118.905029296875,44,2014 (Blob)
4901436,108,2014-11-27,41.168,-157.058,12.843999862670898,76.0,76.0,3123.857421875,44,2014 (Blob)
4901436,109,2014-12-07,41.2,-157.113,12.027000427246094,83.69999694824219,83.69999694824219,3023.62939453125,44,2014 (Blob)
4901436,110,2014-12-18,41.218,-157.029,11.244999885559082,100.0999984741211,100.0999984741211,3013.528564453125,44,2014 (Blob)
4901436,111,2014-12-29,41.217,-157.111,11.097000122070312,116.0,108.4000015258789,2976.206298828125,44,2014 (Blob)
4901437,77,2014-01-02,39.445,-157.265,14.699000358581543,60.400001525878906,84.0999984741211,3376.46875,44,2014 (Blob)
4901437,78,2014-01-12,39.689,-157.267,13.623000144958496,84.4000015258789,84.4000015258789,3312.800048828125,44,2014 (Blob)
4901437,79,2014-01-23,39.864,-157.23,12.680000305175781,92.4000015258789,92.4000015258789,3268.086181640625,44,2014 (Blob)
4901437,80,2014-02-03,40.01,-157.31,11.960000038146973,132.0,132.0,3214.959716796875,44,2014 (Blob)
4901437,81,2014-02-13,40.129,-157.148,11.914999961853027,140.1999969482422,155.89999389648438,3221.23974609375,44,2014 (Blob)
4901437,82,2014-02-24,40.173,-157.087,11.862000465393066,116.0,163.89999389648438,3200.513427734375,44,2014 (Blob)
4901437,83,2014-03-07,40.178,-157.052,11.348999977111816,140.5,148.1999969482422,3128.36767578125,44,2014 (Blob)
4901437,84,2014-03-17,40.175,-156.993,11.048999786376953,191.0,191.0,3111.140869140625,44,2014 (Blob)
4901437,85,2014-03-28,40.141,-156.84,11.154999732971191,163.89999389648438,270.70001220703125,3146.630126953125,44,2014 (Blob)
4901437,86,2014-04-07,40.016,-156.845,11.38700008392334,107.69999694824219,284.79998779296875,3169.80078125,44,2014 (Blob)
4901437,87,2014-04-18,39.934,-156.763,11.65999984741211,91.69999694824219,298.5,3243.249755859375,44,2014 (Blob)
4901437,88,2014-04-29,39.79,-156.708,11.656000137329102,91.80000305175781,221.6999969482422,3201.572021484375,44,2014 (Blob)
4901437,89,2014-05-09,39.68,-156.503,12.286999702453613,39.099998474121094,299.1000061035156,3186.138427734375,44,2014 (Blob)
4901437,90,2014-05-20,39.673,-156.343,12.824000358581543,17.799999237060547,60.20000076293945,3215.627685546875,44,2014 (Blob)
4901437,91,2014-05-30,39.537,-156.255,13.89900016784668,24.899999618530273,52.79999923706055,3208.595458984375,44,2014 (Blob)
4901437,92,2014-06-10,39.431,-156.223,15.366999626159668,17.899999618530273,38.70000076293945,3269.115234375,44,2014 (Blob)
4901437,93,2014-06-21,39.205,-156.122,17.923999786376953,17.899999618530273,32.29999923706055,3335.60888671875,44,2014 (Blob)
4901437,94,2014-07-01,39.076,-155.985,17.202999114990234,24.799999237060547,24.799999237060547,3377.25390625,44,2014 (Blob)
4901437,95,2014-07-12,39.028,-155.919,17.888999938964844,25.100000381469727,32.20000076293945,3366.64892578125,44,2014 (Blob)
4901437,96,2014-07-23,38.905,-155.835,21.097000122070312,11.0,24.899999618530273,3481.734619140625,44,2014 (Blob)
4901437,97,2014-08-02,38.818,-155.747,21.256000518798828,17.899999618530273,25.399999618530273,3460.67626953125,44,2014 (Blob)
4901437,98,2014-08-13,38.648,-155.819,21.246000289916992,18.5,25.0,3491.579833984375,44,2014 (Blob)
4901437,99,2014-08-24,38.721,-155.713,23.624000549316406,11.100000381469727,25.200000762939453,3565.490478515625,44,2014 (Blob)
4901437,100,2014-09-03,38.685,-155.744,23.297000885009766,18.100000381469727,25.299999237060547,3597.56884765625,44,2014 (Blob)
4901437,101,2014-09-14,38.633,-155.779,23.013999938964844,32.0,25.200000762939453,3725.7646484375,44,2014 (Blob)
4901437,102,2014-09-24,38.599,-156.016,21.343000411987305,32.0,32.0,3672.478759765625,44,2014 (Blob)
4901437,103,2014-10-05,38.638,-156.049,20.92799949645996,32.20000076293945,39.20000076293945,3641.02587890625,44,2014 (Blob)
4901437,104,2014-10-16,38.583,-156.33,19.770000457763672,39.5,46.0,3669.35693359375,44,2014 (Blob)
4901437,105,2014-10-26,38.484,-156.475,17.916000366210938,60.20000076293945,60.20000076293945,3704.024169921875,44,2014 (Blob)
4901437,106,2014-11-06,38.52,-156.515,16.96299934387207,67.9000015258789,67.9000015258789,3657.235107421875,44,2014 (Blob)
4901437,107,2014-11-17,38.536,-156.537,15.824000358581543,76.19999694824219,76.19999694824219,3593.460693359375,44,2014 (Blob)
4901437,108,2014-11-27,38.532,-156.667,14.70199966430664,67.5999984741211,75.9000015258789,3580.799072265625,44,2014 (Blob)
4901437,109,2014-12-08,38.523,-156.659,13.564000129699707,84.0999984741211,84.0999984741211,3460.970703125,44,2014 (Blob)
4901437,110,2014-12-18,38.546,-156.558,13.02400016784668,124.0,116.0999984741211,3427.10498046875,44,2014 (Blob)
4901437,111,2014-12-29,38.605,-156.459,12.74899959564209,108.0999984741211,100.30000305175781,3388.2509765625,44,2014 (Blob)
4901440,78,2014-01-10,49.555,-151.288,7.789000034332275,67.69999694824219,67.69999694824219,1444.468505859375,44,2014 (Blob)
4901440,79,2014-01-21,49.528,-150.909,7.823999881744385,68.19999694824219,75.9000015258789,1469.533203125,44,2014 (Blob)
4901440,80,2014-02-01,49.494,-150.772,7.460999965667725,83.69999694824219,83.69999694824219,1481.3282470703125,44,2014 (Blob)
4901440,81,2014-02-11,49.469,-150.557,7.2170000076293945,91.80000305175781,91.80000305175781,1438.4888916015625,44,2014 (Blob)
4901440,82,2014-02-22,49.374,-150.353,6.644000053405762,92.30000305175781,100.0999984741211,1392.3638916015625,44,2014 (Blob)
4901440,83,2014-03-05,49.354,-150.191,7.105000019073486,59.79999923706055,92.0999984741211,1398.262451171875,44,2014 (Blob)
4901440,84,2014-03-15,49.305,-150.169,6.730000019073486,91.69999694824219,91.69999694824219,1372.913330078125,44,2014 (Blob)
4901440,85,2014-03-26,49.267,-150.044,6.942999839782715,83.9000015258789,107.5999984741211,1446.3526611328125,44,2014 (Blob)
4901440,86,2014-04-06,49.263,-149.964,6.853000164031982,67.4000015258789,99.5999984741211,1393.5372314453125,44,2014 (Blob)
4901440,87,2014-04-16,49.231,-149.791,6.966000080108643,84.19999694824219,91.80000305175781,1391.4891357421875,44,2014 (Blob)
4901440,88,2014-04-27,49.257,-149.585,7.0980000495910645,83.69999694824219,83.69999694824219,1391.1368408203125,44,2014 (Blob)
4901440,89,2014-05-07,49.263,-149.409,7.710999965667725,38.20000076293945,91.80000305175781,1427.8048095703125,44,2014 (Blob)
4901440,90,2014-05-18,49.292,-149.232,8.682000160217285,24.200000762939453,91.9000015258789,1477.90625,44,2014 (Blob)
4901440,91,2014-05-29,49.339,-149.107,9.510000228881836,24.5,83.9000015258789,1478.1341552734375,44,2014 (Blob)
4901440,92,2014-06-08,49.418,-148.941,9.178000450134277,31.700000762939453,38.5,1479.090576171875,44,2014 (Blob)
4901440,93,2014-06-19,49.445,-148.803,9.829999923706055,38.5,45.599998474121094,1521.864501953125,44,2014 (Blob)
4901440,94,2014-06-30,49.397,-148.582,10.206000328063965,38.900001525878906,38.900001525878906,1522.8558349609375,44,2014 (Blob)
4901440,95,2014-07-10,49.422,-148.578,11.321999549865723,31.899999618530273,38.5,1573.730224609375,44,2014 (Blob)
4901440,96,2014-07-21,49.489,-148.468,12.234999656677246,31.799999237060547,24.899999618530273,1595.0660400390625,44,2014 (Blob)
4901440,97,2014-07-31,49.448,-148.37,13.28600025177002,24.899999618530273,31.700000762939453,1587.303955078125,44,2014 (Blob)
4901440,98,2014-08-11,49.473,-148.365,13.786999702453613,32.0,24.799999237060547,1585.2769775390625,44,2014 (Blob)
4901440,99,2014-08-22,49.483,-148.297,14.270000457763672,24.700000762939453,38.70000076293945,1642.2525634765625,44,2014 (Blob)
4901440,100,2014-09-01,49.477,-148.228,14.557000160217285,31.899999618530273,38.70000076293945,1662.3343505859375,44,2014 (Blob)
4901440,101,2014-09-12,49.395,-148.17,15.487000465393066,31.799999237060547,38.599998474121094,1753.6595458984375,44,2014 (Blob)
4901440,102,2014-09-23,49.324,-148.176,14.949999809265137,32.0,24.799999237060547,1680.764892578125,44,2014 (Blob)
4901440,103,2014-10-03,49.256,-148.208,14.031999588012695,38.70000076293945,45.599998474121094,1752.72412109375,44,2014 (Blob)
4901440,104,2014-10-14,49.235,-148.135,12.432000160217285,45.900001525878906,52.70000076293945,1728.3046875,44,2014 (Blob)
4901440,105,2014-10-24,49.206,-148.098,10.994000434875488,59.5,59.5,1723.658447265625,44,2014 (Blob)
4901440,106,2014-11-04,49.188,-148.154,10.29800033569336,45.5,52.400001525878906,1597.109619140625,44,2014 (Blob)
4901440,107,2014-11-15,49.254,-148.141,9.692999839782715,59.599998474121094,59.599998474121094,1613.9525146484375,44,2014 (Blob)
4901440,108,2014-11-25,49.294,-148.144,8.854000091552734,67.80000305175781,67.80000305175781,1564.31884765625,44,2014 (Blob)
4901440,109,2014-12-06,49.298,-148.303,8.265999794006348,68.0999984741211,76.0999984741211,1546.1334228515625,44,2014 (Blob)
4901440,110,2014-12-17,49.372,-148.353,7.752999782562256,76.0,76.0,1507.450439453125,44,2014 (Blob)
4901440,111,2014-12-27,49.391,-148.322,7.265999794006348,76.0999984741211,76.0999984741211,1473.361328125,44,2014 (Blob)
4901441,78,2014-01-10,49.152,-159.466,6.835999965667725,91.9000015258789,91.9000015258789,1357.7642822265625,44,2014 (Blob)
4901441,79,2014-01-21,49.223,-159.436,6.033999919891357,84.0999984741211,84.0999984741211,1279.52197265625,44,2014 (Blob)
4901441,80,2014-01-31,49.364,-159.418,6.033999919891357,75.5999984741211,83.4000015258789,1276.96142578125,44,2014 (Blob)
4901441,81,2014-02-11,49.271,-159.353,5.699999809265137,68.0999984741211,68.0999984741211,1213.3204345703125,44,2014 (Blob)
4901441,82,2014-02-22,49.327,-159.396,5.360000133514404,75.9000015258789,75.9000015258789,1241.491943359375,44,2014 (Blob)
4901441,83,2014-03-04,49.442,-159.41,5.195000171661377,75.69999694824219,68.0999984741211,1254.873779296875,44,2014 (Blob)
4901441,84,2014-03-15,49.474,-159.325,4.866000175476074,75.4000015258789,75.4000015258789,1214.105712890625,44,2014 (Blob)
4901441,85,2014-03-25,49.451,-159.352,5.043000221252441,75.9000015258789,75.9000015258789,1201.7847900390625,44,2014 (Blob)
4901441,86,2014-04-05,49.507,-159.415,5.006999969482422,76.19999694824219,83.5999984741211,1200.66796875,44,2014 (Blob)
4901441,87,2014-04-16,49.545,-159.43,5.361999988555908,38.29999923706055,83.5999984741211,1225.83544921875,44,2014 (Blob)
4901441,88,2014-04-26,49.627,-159.461,5.304999828338623,83.80000305175781,83.80000305175781,1213.0955810546875,44,2014 (Blob)
4901441,89,2014-05-07,49.62,-159.318,6.123000144958496,31.5,83.5999984741211,1243.63623046875,44,2014 (Blob)
4901441,90,2014-05-18,49.571,-159.349,6.553999900817871,24.600000381469727,83.80000305175781,1254.961669921875,44,2014 (Blob)
4901441,91,2014-05-28,49.576,-159.412,7.408999919891357,24.399999618530273,91.5,1279.6778564453125,44,2014 (Blob)
4901441,92,2014-06-08,49.648,-159.293,8.130000114440918,31.600000381469727,38.5,1301.9925537109375,44,2014 (Blob)
4901441,93,2014-06-18,49.644,-159.194,8.559000015258789,38.29999923706055,38.29999923706055,1324.4539794921875,44,2014 (Blob)
4901441,94,2014-06-29,49.594,-159.175,10.104999542236328,17.600000381469727,24.700000762939453,1271.2318115234375,44,2014 (Blob)
4901441,95,2014-07-10,49.725,-159.168,10.333999633789062,24.799999237060547,24.799999237060547,1322.4716796875,44,2014 (Blob)
4901441,96,2014-07-20,49.701,-159.287,11.298999786376953,31.600000381469727,24.600000381469727,1358.188232421875,44,2014 (Blob)
4901441,97,2014-07-31,49.817,-159.247,12.345000267028809,24.899999618530273,24.899999618530273,1368.1724853515625,44,2014 (Blob)
4901441,98,2014-08-11,49.817,-159.239,12.819999694824219,24.700000762939453,24.700000762939453,1378.2269287109375,44,2014 (Blob)
4901441,99,2014-08-21,49.799,-159.216,13.142000198364258,31.299999237060547,24.399999618530273,1394.031494140625,44,2014 (Blob)
4901441,100,2014-09-01,49.802,-159.288,13.255000114440918,31.700000762939453,24.600000381469727,1435.326416015625,44,2014 (Blob)
4901441,101,2014-09-11,49.842,-159.319,14.118000030517578,24.700000762939453,31.799999237060547,1464.63818359375,44,2014 (Blob)
4901441,102,2014-09-22,50.004,-159.271,13.206000328063965,38.70000076293945,38.70000076293945,1459.769287109375,42,2014 (Blob)
4901441,103,2014-10-03,50.041,-159.137,12.199999809265137,38.400001525878906,38.400001525878906,1469.634033203125,44,2014 (Blob)
4901441,104,2014-10-13,50.116,-159.164,10.309000015258789,38.79999923706055,38.79999923706055,1420.642578125,44,2014 (Blob)
4901441,105,2014-10-24,50.111,-159.149,8.788000106811523,45.5,52.5,1412.920166015625,44,2014 (Blob)
4901441,106,2014-11-04,50.147,-159.038,8.211999893188477,75.80000305175781,75.80000305175781,1466.81787109375,44,2014 (Blob)
4901441,107,2014-11-14,50.167,-158.919,7.485000133514404,59.70000076293945,59.70000076293945,1350.3092041015625,44,2014 (Blob)
4901441,108,2014-11-25,50.318,-158.793,6.664999961853027,75.5,75.5,1371.8092041015625,44,2014 (Blob)
4901441,109,2014-12-05,50.35,-158.667,6.3470001220703125,76.0999984741211,76.0999984741211,1339.4765625,44,2014 (Blob)
4901441,110,2014-12-16,50.389,-158.603,5.999000072479248,84.0,84.0,1345.939697265625,44,2014 (Blob)
4901441,111,2014-12-27,50.452,-158.469,5.540999889373779,75.5,75.5,1285.8521728515625,44,2014 (Blob)
4901499,35,2014-01-10,38.662,-153.944,14.9350004196167,77.93000030517578,79.93000030517578,3497.54833984375,250,2014 (Blob)
4901499,36,2014-01-20,38.628,-153.91,14.079999923706055,82.37999725341797,94.37999725341797,3429.52685546875,248,2014 (Blob)
4901499,37,2014-01-30,38.571,-153.876,13.14900016784668,82.19000244140625,104.19000244140625,3345.966796875,249,2014 (Blob)
4901499,38,2014-02-09,38.518,-153.877,13.265999794006348,70.30999755859375,92.30999755859375,3316.1064453125,249,2014 (Blob)
4901499,39,2014-02-19,38.522,-153.834,12.659000396728516,104.13999938964844,122.13999938964844,3318.14794921875,248,2014 (Blob)
4901499,40,2014-03-01,38.531,-153.818,12.289999961853027,116.44000244140625,118.44000244140625,3258.380859375,248,2014 (Blob)
4901499,41,2014-03-11,38.522,-153.858,12.14900016784668,126.2699966430664,140.27000427246094,3231.132080078125,248,2014 (Blob)
4901499,42,2014-03-21,38.512,-153.917,12.711999893188477,32.130001068115234,174.1300048828125,3267.523193359375,248,2014 (Blob)
4901499,43,2014-03-31,38.518,-153.917,12.026000022888184,106.12999725341797,186.1300048828125,3287.0419921875,249,2014 (Blob)
4901499,44,2014-04-10,38.538,-153.997,12.369999885559082,44.119998931884766,44.119998931884766,3144.66162109375,248,2014 (Blob)
4901499,45,2014-04-20,38.588,-154.072,12.394000053405762,84.08999633789062,94.08999633789062,3244.62451171875,249,2014 (Blob)
4901499,46,2014-04-30,38.598,-154.172,12.477999687194824,26.209999084472656,24.209999084472656,3188.02294921875,248,2014 (Blob)
4901499,47,2014-05-10,38.608,-154.27,13.09000015258789,36.36000061035156,48.36000061035156,3225.657470703125,248,2014 (Blob)
4901499,48,2014-05-20,38.651,-154.346,13.756999969482422,14.300000190734863,36.29999923706055,3260.730712890625,248,2014 (Blob)
4901499,49,2014-05-30,38.684,-154.416,14.944999694824219,24.09000015258789,24.09000015258789,3333.9091796875,248,2014 (Blob)
4901499,50,2014-06-09,38.712,-154.428,16.583999633789062,16.100000381469727,22.100000381469727,3309.66748046875,248,2014 (Blob)
4901499,51,2014-06-19,38.749,-154.485,18.391000747680664,14.100000381469727,32.099998474121094,3343.158935546875,248,2014 (Blob)
4901499,52,2014-06-29,38.786,-154.534,18.591999053955078,26.1200008392334,26.1200008392334,3399.23388671875,248,2014 (Blob)
4901499,53,2014-07-09,38.791,-154.567,18.729999542236328,15.930000305175781,25.93000030517578,3380.2001953125,249,2014 (Blob)
4901499,54,2014-07-19,38.844,-154.586,20.593000411987305,18.010000228881836,26.010000228881836,3415.0078125,248,2014 (Blob)
4901499,55,2014-07-29,38.866,-154.535,21.551000595092773,11.850000381469727,27.850000381469727,3518.82470703125,249,2014 (Blob)
4901499,56,2014-08-08,38.904,-154.535,21.784000396728516,14.170000076293945,25.8700008392334,3479.50048828125,248,2014 (Blob)
4901499,57,2014-08-18,38.921,-154.559,22.45800018310547,14.0,27.899999618530273,3511.44970703125,249,2014 (Blob)
4901499,58,2014-08-28,38.951,-154.631,23.075000762939453,19.899999618530273,34.0,3621.10791015625,249,2014 (Blob)
4901499,59,2014-09-07,38.939,-154.722,23.40399932861328,22.079999923706055,26.079999923706055,3647.941162109375,248,2014 (Blob)
4901499,60,2014-09-17,38.981,-154.801,22.78499984741211,24.020000457763672,25.81999969482422,3610.43017578125,248,2014 (Blob)
4901499,61,2014-09-27,38.986,-154.87,20.93199920654297,30.020000457763672,35.91999816894531,3633.85205078125,248,2014 (Blob)
4901499,62,2014-10-07,38.952,-154.94,20.559999465942383,29.959999084472656,29.959999084472656,3547.872802734375,248,2014 (Blob)
4901499,63,2014-10-17,38.883,-155.067,19.16900062561035,40.130001068115234,40.130001068115234,3554.35400390625,248,2014 (Blob)
4901499,64,2014-10-27,38.798,-155.085,17.44700050354004,44.06999969482422,46.06999969482422,3480.61181640625,248,2014 (Blob)
4901499,65,2014-11-06,38.728,-155.069,16.49799919128418,58.16999816894531,60.27000045776367,3538.83251953125,248,2014 (Blob)
4901499,66,2014-11-16,38.726,-155.078,15.437999725341797,62.349998474121094,70.3499984741211,3495.591796875,249,2014 (Blob)
4901499,67,2014-11-26,38.688,-155.117,14.795999526977539,80.18000030517578,80.18000030517578,3492.64892578125,248,2014 (Blob)
4901499,68,2014-12-06,38.647,-155.092,13.776000022888184,80.0999984741211,82.0999984741211,3396.822265625,248,2014 (Blob)
4901499,69,2014-12-16,38.619,-155.047,12.300999641418457,88.19999694824219,88.19999694824219,3268.14453125,248,2014 (Blob)
4901499,70,2014-12-26,38.586,-154.973,12.208999633789062,98.23999786376953,98.23999786376953,3258.475341796875,248,2014 (Blob)
4901515,34,2014-01-01,39.549,-155.33,14.168000221252441,59.900001525878906,59.900001525878906,3384.04052734375,250,2014 (Blob)
4901515,35,2014-01-11,39.5,-155.21,14.020999908447266,72.0,72.0,3414.50341796875,249,2014 (Blob)
4901515,37,2014-01-31,39.422,-154.965,12.942000389099121,110.0,122.0,3376.72314453125,249,2014 (Blob)
4901515,38,2014-02-10,39.352,-154.88,12.3149995803833,112.19999694824219,136.10000610351562,3299.625,249,2014 (Blob)
4901515,39,2014-02-20,39.288,-154.771,12.343999862670898,109.9000015258789,115.9000015258789,3268.089599609375,249,2014 (Blob)
4901515,40,2014-03-02,39.213,-154.732,11.621999740600586,130.39999389648438,148.39999389648438,3212.87255859375,249,2014 (Blob)
4901515,41,2014-03-12,39.147,-154.697,11.795000076293945,132.0,200.0,3279.86279296875,250,2014 (Blob)
4901515,42,2014-03-22,39.044,-154.609,11.225000381469727,148.10000610351562,170.1999969482422,3090.54345703125,248,2014 (Blob)
4901515,43,2014-04-01,38.965,-154.509,11.687000274658203,131.89999389648438,263.8999938964844,3221.8017578125,249,2014 (Blob)
4901515,44,2014-04-11,38.913,-154.439,12.076000213623047,50.099998474121094,48.099998474121094,3151.06884765625,248,2014 (Blob)
4901515,45,2014-04-21,38.853,-154.448,12.375,64.0999984741211,66.0999984741211,3283.225830078125,248,2014 (Blob)
4901515,48,2014-05-21,38.788,-154.511,13.680999755859375,28.100000381469727,52.099998474121094,3236.21826171875,248,2014 (Blob)
4901515,49,2014-05-31,38.798,-154.534,14.888999938964844,14.0,20.0,3279.51123046875,250,2014 (Blob)
4901515,50,2014-06-10,38.813,-154.531,17.04400062561035,15.899999618530273,25.799999237060547,3332.38818359375,249,2014 (Blob)
4901515,51,2014-06-20,38.83,-154.554,18.548999786376953,13.699999809265137,31.899999618530273,3347.176025390625,249,2014 (Blob)
4901519,54,2014-01-10,47.795,-143.414,10.317000389099121,72.3499984741211,80.3499984741211,2008.26220703125,249,2014 (Blob)
4901519,55,2014-01-20,47.924,-143.477,10.314000129699707,32.27000045776367,98.16999816894531,1964.435302734375,248,2014 (Blob)
4901519,56,2014-01-30,48.025,-143.477,9.848999977111816,89.61000061035156,92.11000061035156,1970.257568359375,248,2014 (Blob)
4901519,57,2014-02-09,48.114,-143.411,9.923999786376953,86.11000061035156,98.11000061035156,2011.9932861328125,249,2014 (Blob)
4901519,59,2014-03-01,48.335,-143.187,9.276000022888184,78.33999633789062,84.33999633789062,1922.2939453125,248,2014 (Blob)
4901519,60,2014-03-11,48.467,-143.156,9.184000015258789,62.33000183105469,78.12999725341797,1820.671630859375,248,2014 (Blob)
4901519,61,2014-03-21,48.668,-143.012,8.638999938964844,56.130001068115234,86.12999725341797,1799.966796875,248,2014 (Blob)
4901519,62,2014-03-31,48.852,-142.828,8.473999977111816,80.47000122070312,88.16999816894531,1738.4296875,249,2014 (Blob)
4901519,63,2014-04-10,49.008,-142.612,8.772000312805176,84.19000244140625,84.19000244140625,1822.349609375,248,2014 (Blob)
4901519,64,2014-04-20,49.127,-142.431,8.354999542236328,76.68000030517578,82.37999725341797,1755.650146484375,249,2014 (Blob)
4901519,65,2014-04-30,49.228,-142.19,8.571999549865723,24.149999618530273,88.1500015258789,1787.24072265625,247,2014 (Blob)
4901519,66,2014-05-10,49.32,-142.018,9.13599967956543,40.119998931884766,100.12000274658203,1914.6201171875,248,2014 (Blob)
4901519,67,2014-05-20,49.395,-141.731,9.494999885559082,31.920000076293945,93.91999816894531,1886.41650390625,248,2014 (Blob)
4901519,68,2014-05-30,49.454,-141.48,10.732999801635742,21.8799991607666,93.4800033569336,1883.28076171875,248,2014 (Blob)
4901519,69,2014-06-09,49.571,-141.292,11.152000427246094,19.90999984741211,21.809999465942383,1847.910400390625,248,2014 (Blob)
4901519,70,2014-06-19,49.691,-141.184,11.571999549865723,22.889999389648438,25.790000915527344,1840.6998291015625,245,2014 (Blob)
4901519,71,2014-06-29,49.82,-141.037,11.937999725341797,24.06999969482422,29.670000076293945,1897.081298828125,248,2014 (Blob)
4901519,72,2014-07-09,49.969,-140.932,3.9809999465942383,,,,85,2014 (Blob)
4901519,73,2014-07-19,50.087,-140.915,13.64799976348877,24.299999237060547,30.299999237060547,1890.0892333984375,248,2014 (Blob)
4901519,74,2014-07-29,50.226,-140.911,14.515000343322754,11.930000305175781,35.93000030517578,1840.7919921875,248,2014 (Blob)
4901519,75,2014-08-08,50.34,-140.923,14.8100004196167,22.139999389648438,35.439998626708984,1880.219482421875,248,2014 (Blob)
4901519,76,2014-08-18,50.444,-140.973,15.321000099182129,27.93000030517578,40.130001068115234,2013.45947265625,249,2014 (Blob)
4901519,77,2014-08-28,50.533,-141.001,16.055999755859375,13.890000343322754,37.4900016784668,1898.65966796875,248,2014 (Blob)
4901519,78,2014-09-07,50.659,-140.988,15.843000411987305,28.399999618530273,39.79999923706055,2014.5947265625,248,2014 (Blob)
4901519,79,2014-09-17,50.89,-141.014,16.57900047302246,30.079999923706055,42.18000030517578,1999.725830078125,248,2014 (Blob)
4901519,80,2014-09-27,51.087,-140.898,14.810999870300293,42.5,46.400001525878906,1922.72607421875,248,2014 (Blob)
4901519,81,2014-10-07,51.287,-140.782,14.144000053405762,44.68000030517578,45.880001068115234,1963.1259765625,248,2014 (Blob)
4901519,82,2014-10-17,51.425,-140.605,13.038999557495117,40.7599983215332,41.7599983215332,1621.681396484375,243,2014 (Blob)
4901519,83,2014-10-27,51.473,-140.452,11.996000289916992,52.290000915527344,54.4900016784668,1604.87109375,240,2014 (Blob)
4901519,84,2014-11-06,51.487,-140.368,11.13599967956543,56.52000045776367,56.52000045776367,1808.7509765625,246,2014 (Blob)
4901519,85,2014-11-16,51.459,-140.26,10.656000137329102,56.38999938964844,57.59000015258789,1790.30029296875,248,2014 (Blob)
4901519,86,2014-11-26,51.434,-140.214,10.154999732971191,62.22999954223633,63.83000183105469,1774.92724609375,248,2014 (Blob)
4901519,87,2014-12-06,51.428,-140.214,9.588000297546387,74.63999938964844,75.83999633789062,1776.06884765625,248,2014 (Blob)
