obs_id,observed_on,lat,lon,scientific_name,common_name,rank,iconic,taxon_id,event,window
277350298,2014-12-31,-33.8187961572,150.0299139593,Dasyurus maculatus maculatus,Spotted-tailed Quoll (Southern Subspecies),subspecies,Mammalia,1583005,tasman_sea_2017,baseline
13761806,2014-12-31,-33.0859708369,151.6407077408,Ceratosoma amoenum,Clown Doris,species,Mollusca,418514,tasman_sea_2017,baseline
13761807,2014-12-31,-33.0859708369,151.6407077408,Cleidopus gloriamaris,Australian Pineapplefish,species,Actinopterygii,371890,tasman_sea_2017,baseline
13761808,2014-12-31,-33.0859708369,151.6407077408,Hydatina physis,Brown-lined Paperbubble,species,Mollusca,319381,tasman_sea_2017,baseline
13761809,2014-12-31,-33.0859708369,151.6407077408,Dolabella auricularia,Blunt-end Seahare,species,Mollusca,49860,tasman_sea_2017,baseline
13761812,2014-12-31,-33.0859708369,151.6407077408,Pardachirus hedleyi,Southern Peacock Sole,species,Actinopterygii,514267,tasman_sea_2017,baseline
13761814,2014-12-31,-33.0859708369,151.6407077408,Scorpaena jacksoniensis,Eastern Red Scorpionfish,species,Actinopterygii,511182,tasman_sea_2017,baseline
13761815,2014-12-31,-33.0859708369,151.6407077408,Epinephelus daemelii,Black Rockcod,species,Actinopterygii,100093,tasman_sea_2017,baseline
13761816,2014-12-31,-33.0859708369,151.6407077408,Chironemus marmoratus,Eastern Kelpfish,species,Actinopterygii,121259,tasman_sea_2017,baseline
13761818,2014-12-31,-33.0859708369,151.6407077408,Parupeneus spilurus,Blacksaddle Goatfish,species,Actinopterygii,132377,tasman_sea_2017,baseline
13761817,2014-12-31,-33.0859708369,151.6407077408,Microcanthus joyceae,East-Australian Stripey,species,Actinopterygii,1315523,tasman_sea_2017,baseline
13761821,2014-12-31,-33.0859708369,151.6407077408,Meuschenia trachylepis,Yellowfin Leatherjacket,species,Actinopterygii,511644,tasman_sea_2017,baseline
13761820,2014-12-31,-33.0859708369,151.6407077408,Monacanthus chinensis,Fanbelly Leatherjacket,species,Actinopterygii,368999,tasman_sea_2017,baseline
13761823,2014-12-31,-33.0859708369,151.6407077408,Meuschenia trachylepis,Yellowfin Leatherjacket,species,Actinopterygii,511644,tasman_sea_2017,baseline
11000404,2014-12-31,-33.8002326247,151.2965993636,Morwong fuscus,Red Morwong,species,Actinopterygii,1316603,tasman_sea_2017,baseline
57113589,2014-12-31,-33.9847966667,150.1095908333,Acanthorhynchus tenuirostris,Eastern Spinebill,species,Aves,12238,tasman_sea_2017,baseline
125926121,2014-12-31,-34.4108170833,150.875903775,Ocyphaps lophotes,Crested Pigeon,species,Aves,3681,tasman_sea_2017,baseline
249265324,2014-12-31,-36.88315612,174.4655185836,Spirula spirula,Ram's Horn Squid,species,Mollusca,85107,tasman_sea_2017,baseline
1184671,2014-12-31,-43.53094,172.622852,Turdus merula,Eurasian Blackbird,species,Aves,12716,tasman_sea_2017,baseline
1156700,2014-12-31,-43.52998,172.622341,Passer domesticus,House Sparrow,species,Aves,13858,tasman_sea_2017,baseline
1184669,2014-12-31,-43.53094,172.622852,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
1184667,2014-12-31,-43.53094,172.622852,Chroicocephalus bulleri,Black-billed Gull,species,Aves,144505,tasman_sea_2017,baseline
1184668,2014-12-31,-43.53094,172.622852,Anas superciliosa × platyrhynchos,Pacific Black Duck × Mallard,hybrid,Aves,410743,tasman_sea_2017,baseline
259914834,2014-12-31,-44.9102534193,168.0748629719,Nestor notabilis,Kea,species,Aves,18941,tasman_sea_2017,baseline
1153475,2014-12-31,-41.8070716667,172.8486033333,Gallirallus australis,Weka,species,Aves,436,tasman_sea_2017,baseline
1156696,2014-12-31,-43.533236,172.635223,Fringilla coelebs,Common Chaffinch,species,Aves,10070,tasman_sea_2017,baseline
1184685,2014-12-31,-43.53304,172.633173,Chroicocephalus novaehollandiae scopulinus,Red-billed Gull,subspecies,Aves,979649,tasman_sea_2017,baseline
1184684,2014-12-31,-43.53304,172.633173,Aythya novaeseelandiae,New Zealand Scaup,species,Aves,7058,tasman_sea_2017,baseline
1184682,2014-12-31,-43.53304,172.633173,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
1184681,2014-12-31,-43.53304,172.633173,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
69915520,2014-12-31,-35.5598030285,150.3795563671,Anthochaera chrysoptera,Little Wattlebird,species,Aves,12626,tasman_sea_2017,baseline
235035324,2014-12-31,-36.7852864715,174.8636136577,Hemiphaga novaeseelandiae novaeseelandiae,Kererū,subspecies,Aves,413481,tasman_sea_2017,baseline
46743105,2014-12-31,-30.1458708705,153.2035250562,Plocamopherus imperialis,,species,Mollusca,395373,tasman_sea_2017,baseline
96575137,2014-12-31,-35.7975981873,150.2309597656,Trichoglossus moluccanus,Rainbow Lorikeet,species,Aves,980095,tasman_sea_2017,baseline
256874585,2014-12-31,-45.0194812261,168.7273773972,Anas superciliosa × platyrhynchos,Pacific Black Duck × Mallard,hybrid,Aves,410743,tasman_sea_2017,baseline
1153532,2014-12-31,-43.588675,172.723908,Rhipidura fuliginosa fuliginosa,South Island Fantail,subspecies,Aves,413533,tasman_sea_2017,baseline
1153534,2014-12-31,-43.588423,172.723292,Rhipidura fuliginosa fuliginosa,South Island Fantail,subspecies,Aves,413533,tasman_sea_2017,baseline
4816262,2014-12-31,-33.800262,151.296276,Olisthops cyanomelas,Herring Cale,species,Actinopterygii,180920,tasman_sea_2017,baseline
4867114,2014-12-31,-33.80055,151.297921,Meuschenia freycineti,Sixspine Leatherjacket,species,Actinopterygii,353493,tasman_sea_2017,baseline
4761387,2014-12-31,-33.800123,151.296939,Trachinops taeniatus,Eastern Hulafish,species,Actinopterygii,470951,tasman_sea_2017,baseline
4816922,2014-12-31,-33.80055,151.297921,Ptereleotris monoptera,Monofin Dartfish,species,Actinopterygii,513894,tasman_sea_2017,baseline
1152785,2014-12-31,-43.5019133333,172.575425,Turdus merula,Eurasian Blackbird,species,Aves,12716,tasman_sea_2017,baseline
326544882,2014-12-31,-45.3185479867,166.9951760129,Tursiops truncatus,Common Bottlenose Dolphin,species,Mammalia,41482,tasman_sea_2017,baseline
40790716,2014-12-31,-36.2952524438,174.1740700327,Anguilla dieffenbachii,New Zealand Longfin Eel,species,Actinopterygii,123760,tasman_sea_2017,baseline
9997523,2014-12-31,-30.633056,152.933611,Trichoglossus moluccanus,Rainbow Lorikeet,species,Aves,980095,tasman_sea_2017,baseline
1191029,2014-12-31,-42.613315,171.501796,Porphyrio melanotus melanotus,Southeastern Australasian Swamphen,subspecies,Aves,407130,tasman_sea_2017,baseline
1191026,2014-12-31,-42.613315,171.501796,Gallirallus australis,Weka,species,Aves,436,tasman_sea_2017,baseline
1153509,2014-12-31,-43.27828,172.641349,Anarhynchus bicinctus,Double-banded Plover,species,Aves,1505639,tasman_sea_2017,baseline
1153507,2014-12-31,-43.27828,172.641349,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
1153505,2014-12-31,-43.27723,172.67787,Himantopus leucocephalus,Pied Stilt,species,Aves,4832,tasman_sea_2017,baseline
1153503,2014-12-31,-43.27828,172.641349,Anarhynchus bicinctus,Double-banded Plover,species,Aves,1505639,tasman_sea_2017,baseline
167831830,2014-12-30,-33.8755555556,151.2119444444,Trichosurus vulpecula,Common Brushtail Possum,species,Mammalia,42808,tasman_sea_2017,baseline
102432843,2014-12-30,-30.0970898769,153.2055519623,Dicotylichthys punctulatus,Threebar Porcupinefish,species,Actinopterygii,141734,tasman_sea_2017,baseline
241863784,2014-12-30,-36.6074452558,174.8188200966,Acridotheres tristis,Common Myna,species,Aves,204454,tasman_sea_2017,baseline
1200472,2014-12-30,-43.579751,172.633244,Gerygone igata,Grey Gerygone,species,Aves,13494,tasman_sea_2017,baseline
1153474,2014-12-30,-42.156074,171.792519,Hemiphaga novaeseelandiae,New Zealand Pigeon,species,Aves,204520,tasman_sea_2017,baseline
1153473,2014-12-30,-42.156008,171.7922,Gallirallus australis,Weka,species,Aves,436,tasman_sea_2017,baseline
31971863,2014-12-30,-46.8831083333,168.015985,Prosthemadera novaeseelandiae novaeseelandiae,New Zealand Tūī,subspecies,Aves,413522,tasman_sea_2017,baseline
31971862,2014-12-30,-46.8827777778,168.0163888889,Mytilus planulatus,Tasmanian Blue Mussel,species,Mollusca,851954,tasman_sea_2017,baseline
255665306,2014-12-30,-33.8382585488,151.0805084122,Tetractenos hamiltoni,Common Toadfish,species,Actinopterygii,349323,tasman_sea_2017,baseline
197957934,2014-12-30,-33.6632832337,151.3127633929,Gymnorhina tibicen,Australian Magpie,species,Aves,8575,tasman_sea_2017,baseline
70083011,2014-12-30,-35.533791696,150.4054958277,Parma microlepis,White-ear,species,Actinopterygii,511647,tasman_sea_2017,baseline
70083010,2014-12-30,-35.5335372959,150.4053073597,Chironemus marmoratus,Eastern Kelpfish,species,Actinopterygii,121259,tasman_sea_2017,baseline
69915323,2014-12-30,-35.532215352,150.4044895264,Anarhynchus ruficapillus,Red-capped Plover,species,Aves,1505662,tasman_sea_2017,baseline
1200458,2014-12-30,-43.528907,172.620558,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
1200459,2014-12-30,-43.528919,172.620568,Chroicocephalus bulleri,Black-billed Gull,species,Aves,144505,tasman_sea_2017,baseline
1200460,2014-12-30,-43.528988,172.62062,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
1200461,2014-12-30,-43.529044,172.620564,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
1200462,2014-12-30,-43.529009,172.620616,Chroicocephalus bulleri,Black-billed Gull,species,Aves,144505,tasman_sea_2017,baseline
1200463,2014-12-30,-43.528984,172.620617,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
69915321,2014-12-30,-35.5321710137,150.4046504171,Thinornis cucullatus,Hooded Plover,species,Aves,144487,tasman_sea_2017,baseline
1200464,2014-12-30,-43.528518,172.620191,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
1200465,2014-12-30,-43.52844,172.620335,Chroicocephalus bulleri,Black-billed Gull,species,Aves,144505,tasman_sea_2017,baseline
1200466,2014-12-30,-43.52847,172.620353,Salmo trutta,Brown Trout,species,Actinopterygii,47518,tasman_sea_2017,baseline
1200467,2014-12-30,-43.528474,172.620365,Anas platyrhynchos domesticus,Domestic Mallard,variety,Aves,236935,tasman_sea_2017,baseline
1200468,2014-12-30,-43.528464,172.620355,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
1200469,2014-12-30,-43.528446,172.620353,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
349753049,2014-12-30,-34.0848748981,151.1525434411,Anas castanea,Chestnut Teal,species,Aves,6958,tasman_sea_2017,baseline
26309764,2014-12-30,-30.1500257544,153.1971842051,Sphecotheres vieilloti,Australasian Figbird,species,Aves,73407,tasman_sea_2017,baseline
26309618,2014-12-30,-30.1481817,153.1955282,Trichoglossus chlorolepidotus,Scaly-breasted Lorikeet,species,Aves,19115,tasman_sea_2017,baseline
9261104,2014-12-30,-30.017298,153.271166,Heteroclinus roseus,Rosy Weedfish,species,Actinopterygii,102697,tasman_sea_2017,baseline
4759644,2014-12-30,-30.017487,153.270749,Ptereleotris monoptera,Monofin Dartfish,species,Actinopterygii,513894,tasman_sea_2017,baseline
4746326,2014-12-30,-30.01758,153.270664,Iniistius pavo,Peacock Razorfish,species,Actinopterygii,103436,tasman_sea_2017,baseline
4723434,2014-12-30,-30.017289,153.270864,Amblyeleotris wheeleri,Gorgeous Shrimpgoby,species,Actinopterygii,196598,tasman_sea_2017,baseline
1165806,2014-12-30,-41.100992,174.915505,Himantopus leucocephalus,Pied Stilt,species,Aves,4832,tasman_sea_2017,baseline
1161768,2014-12-30,-42.803168,171.575864,Hemiphaga novaeseelandiae,New Zealand Pigeon,species,Aves,204520,tasman_sea_2017,baseline
1161766,2014-12-30,-42.803168,171.575864,Gallirallus australis australis,Western Weka,subspecies,Aves,324879,tasman_sea_2017,baseline
1158076,2014-12-30,-45.43382,167.7129,Prosthemadera novaeseelandiae novaeseelandiae,New Zealand Tūī,subspecies,Aves,413522,tasman_sea_2017,baseline
1158060,2014-12-30,-45.433794,167.712967,Podiceps cristatus australis,Australasian crested grebe,subspecies,Aves,414222,tasman_sea_2017,baseline
1153916,2014-12-30,-45.845313,170.252404,Anthornis melanura melanura,Mainland New Zealand Bellbird,subspecies,Aves,413425,tasman_sea_2017,baseline
1152937,2014-12-30,-36.60124,174.889362,Anthornis melanura melanura,Mainland New Zealand Bellbird,subspecies,Aves,413425,tasman_sea_2017,baseline
1152938,2014-12-30,-36.60124,174.889362,Notiomystis cincta,Stitchbird,species,Aves,117209,tasman_sea_2017,baseline
1152931,2014-12-30,-36.60124,174.889362,Philesturnus rufusater,North Island Saddleback,species,Aves,464301,tasman_sea_2017,baseline
1152930,2014-12-30,-36.60124,174.889362,Petroica longipes,North Island Robin,species,Aves,492519,tasman_sea_2017,baseline
1152928,2014-12-30,-36.60124,174.889362,Mohoua albicilla,Whitehead,species,Aves,8324,tasman_sea_2017,baseline
1152927,2014-12-30,-36.60124,174.889362,Haematopus unicolor,Variable Oystercatcher,species,Aves,4848,tasman_sea_2017,baseline
1152926,2014-12-30,-36.60124,174.889362,Cyanoramphus novaezelandiae,Red-crowned Parakeet,species,Aves,204498,tasman_sea_2017,baseline
1152925,2014-12-30,-36.60124,174.889362,Porphyrio hochstetteri,South Island Takahē,species,Aves,424597,tasman_sea_2017,baseline
1151946,2014-12-30,-43.275281,172.670016,Microcarbo melanoleucos brevirostris,New Zealand Little Pied Cormorant,subspecies,Aves,508249,tasman_sea_2017,baseline
1151943,2014-12-30,-43.275281,172.670016,Vanellus miles novaehollandiae,Black-shouldered Masked Lapwing,subspecies,Aves,413584,tasman_sea_2017,baseline
1151942,2014-12-30,-43.275281,172.670016,Haematopus finschi,South Island Pied Oystercatcher,species,Aves,4851,tasman_sea_2017,baseline
1151941,2014-12-30,-43.275281,172.670016,Himantopus leucocephalus,Pied Stilt,species,Aves,4832,tasman_sea_2017,baseline
1151939,2014-12-30,-43.275606,172.672205,Chlidonias albostriatus,Black-fronted Tern,species,Aves,144538,tasman_sea_2017,baseline
1151937,2014-12-30,-43.275606,172.672205,Egretta novaehollandiae novaehollandiae,Common White-faced Heron,subspecies,Aves,723166,tasman_sea_2017,baseline
89122795,2014-12-29,-37.0498262196,174.5029132265,Sterna striata,White-fronted Tern,species,Aves,4478,tasman_sea_2017,baseline
100796522,2014-12-29,-45.0084097998,168.6727401426,Erinaceus europaeus occidentalis,British Hedgehog,subspecies,Mammalia,501363,tasman_sea_2017,baseline
146661311,2014-12-29,-33.7978027128,151.1421089912,Oryctolagus cuniculus,European Rabbit,species,Mammalia,43151,tasman_sea_2017,baseline
31971688,2014-12-29,-46.8052300331,168.0129785471,Ninox novaeseelandiae novaeseelandiae,New Zealand Morepork,subspecies,Aves,413503,tasman_sea_2017,baseline
1151414,2014-12-29,-41.345805,174.787722,Amalda mucronata,Blunt-tipped Olive,species,Mollusca,429557,tasman_sea_2017,baseline
1151408,2014-12-29,-41.345805,174.787722,Cominella maculosa,Spotted Whelk,species,Mollusca,387812,tasman_sea_2017,baseline
4540197,2014-12-29,-41.3458333333,174.7876233333,Sypharochiton sinclairi,,species,Mollusca,525042,tasman_sea_2017,baseline
1151126,2014-12-29,-43.524694,172.651099,Anas superciliosa × platyrhynchos,Pacific Black Duck × Mallard,hybrid,Aves,410743,tasman_sea_2017,baseline
1151123,2014-12-29,-43.525398,172.650069,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
1151252,2014-12-29,-41.296373,174.833659,Columba livia domestica,Feral Pigeon,variety,Aves,122767,tasman_sea_2017,baseline
63563643,2014-12-29,-36.8682067,174.498377,Hemiphaga novaeseelandiae novaeseelandiae,Kererū,subspecies,Aves,413481,tasman_sea_2017,baseline
246718211,2014-12-29,-43.9031975072,172.2025484577,Cephalorhynchus hectori hectori,Hector's Dolphin (Hector's),subspecies,Mammalia,1052880,tasman_sea_2017,baseline
229204829,2014-12-29,-43.9015407075,172.2062026493,Anarhynchus bicinctus bicinctus,New Zealand Double-banded Plover,subspecies,Aves,1505825,tasman_sea_2017,baseline
246717903,2014-12-29,-43.9008864921,172.2084882131,Sterna striata,White-fronted Tern,species,Aves,4478,tasman_sea_2017,baseline
4540196,2014-12-29,-41.2933666667,174.833875,Sypharochiton sinclairi,,species,Mollusca,525042,tasman_sea_2017,baseline
4540195,2014-12-29,-41.2931966667,174.8339633333,Sypharochiton pelliserpentis,Snakeskin Chiton,species,Mollusca,178991,tasman_sea_2017,baseline
4540194,2014-12-29,-41.2932883333,174.8340883333,Sypharochiton pelliserpentis,Snakeskin Chiton,species,Mollusca,178991,tasman_sea_2017,baseline
246718210,2014-12-29,-43.9021640804,172.200982,Haematopus unicolor,Variable Oystercatcher,species,Aves,4848,tasman_sea_2017,baseline
64773588,2014-12-29,-35.269912,150.505035,Anarhynchus ruficapillus,Red-capped Plover,species,Aves,1505662,tasman_sea_2017,baseline
264327410,2014-12-29,-33.8044280616,150.9996068018,Pteropus poliocephalus,Grey-headed Flying-fox,species,Mammalia,40905,tasman_sea_2017,baseline
1151110,2014-12-29,-43.524988,172.627966,Carduelis carduelis,European Goldfinch,species,Aves,9398,tasman_sea_2017,baseline
1228074,2014-12-29,-43.522776,172.626652,Anas superciliosa × platyrhynchos,Pacific Black Duck × Mallard,hybrid,Aves,410743,tasman_sea_2017,baseline
1151108,2014-12-29,-43.522776,172.626652,Chloris chloris,European Greenfinch,species,Aves,145360,tasman_sea_2017,baseline
70008001,2014-12-29,-35.257803049,174.1180272426,Oryctolagus cuniculus,European Rabbit,species,Mammalia,43151,tasman_sea_2017,baseline
1173874,2014-12-29,-43.51,171.06,Cervus elaphus,Red Deer,species,Mammalia,204113,tasman_sea_2017,baseline
348992122,2014-12-29,-35.0467723,150.6758728,Anas castanea,Chestnut Teal,species,Aves,6958,tasman_sea_2017,baseline
73270679,2014-12-29,-36.429303,150.084455,Dendrodoris krusensternii,Gem Doris,species,Mollusca,498257,tasman_sea_2017,baseline
326400284,2014-12-29,-45.8640184627,170.5412919179,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
33741694,2014-12-29,-30.41726,151.629007,Wallabia bicolor,Swamp Wallaby,species,Mammalia,42973,tasman_sea_2017,baseline
2979019,2014-12-29,-42.693539,172.16074,Himantopus leucocephalus,Pied Stilt,species,Aves,4832,tasman_sea_2017,baseline
1178985,2014-12-29,-41.289577,174.781054,Chroicocephalus novaehollandiae scopulinus,Red-billed Gull,subspecies,Aves,979649,tasman_sea_2017,baseline
1178984,2014-12-29,-41.289577,174.781054,Larus dominicanus dominicanus,Common Kelp Gull,subspecies,Aves,333759,tasman_sea_2017,baseline
1163797,2014-12-29,-43.969513,168.610276,Galaxias fasciatus,Banded Kōkopu,species,Actinopterygii,410547,tasman_sea_2017,baseline
1161480,2014-12-29,-42.945804,171.565294,Nestor notabilis,Kea,species,Aves,18941,tasman_sea_2017,baseline
1161469,2014-12-29,-42.933377,171.558569,Petroica macrocephala macrocephala,South Island Tomtit,subspecies,Aves,413508,tasman_sea_2017,baseline
1161356,2014-12-29,-42.933377,171.558569,Petroica macrocephala macrocephala,South Island Tomtit,subspecies,Aves,413508,tasman_sea_2017,baseline
1156794,2014-12-29,-32.572481721,151.7596006277,Corcorax melanorhamphos,White-winged Chough,species,Aves,8658,tasman_sea_2017,baseline
1153373,2014-12-29,-41.101571,174.862335,Haematopus unicolor,Variable Oystercatcher,species,Aves,4848,tasman_sea_2017,baseline
66158132,2014-12-28,-30.2749647939,150.1379637072,Pachycephala rufiventris,Rufous Whistler,species,Aves,7920,tasman_sea_2017,baseline
102027384,2014-12-28,-30.2742605822,150.1623396154,Artamus superciliosus,White-browed Woodswallow,species,Aves,8081,tasman_sea_2017,baseline
205156804,2014-12-28,-30.28180837,150.1822199832,Pachycephala rufiventris,Rufous Whistler,species,Aves,7920,tasman_sea_2017,baseline
1156309,2014-12-28,-41.852003,172.752481,Gallirallus australis,Weka,species,Aves,436,tasman_sea_2017,baseline
1148734,2014-12-28,-45.2579151839,169.3929150236,Turdus merula,Eurasian Blackbird,species,Aves,12716,tasman_sea_2017,baseline
124832688,2014-12-28,-30.2752429588,150.160378059,Lichenostomus melanops,Yellow-tufted Honeyeater,species,Aves,12204,tasman_sea_2017,baseline
13765601,2014-12-28,-32.714277844,152.149995201,Bermudella harastii,,species,Mollusca,1521015,tasman_sea_2017,baseline
13765600,2014-12-28,-32.714277844,152.149995201,Pteraeolidia ianthina,Australian Blue Dragon,species,Mollusca,559553,tasman_sea_2017,baseline
13765599,2014-12-28,-32.714277844,152.149995201,Arothron hispidus,White-spotted Puffer,species,Actinopterygii,144017,tasman_sea_2017,baseline
13765598,2014-12-28,-32.714277844,152.149995201,Pteraeolidia ianthina,Australian Blue Dragon,species,Mollusca,559553,tasman_sea_2017,baseline
13765597,2014-12-28,-32.714277844,152.149995201,Morwong fuscus,Red Morwong,species,Actinopterygii,1316603,tasman_sea_2017,baseline
13765596,2014-12-28,-32.714277844,152.149995201,Ceratosoma amoenum,Clown Doris,species,Mollusca,418514,tasman_sea_2017,baseline
13765595,2014-12-28,-32.714277844,152.149995201,Pteraeolidia ianthina,Australian Blue Dragon,species,Mollusca,559553,tasman_sea_2017,baseline
13765594,2014-12-28,-32.714277844,152.149995201,Hypselodoris bennetti,Bennett's Hypselodoris,species,Mollusca,418508,tasman_sea_2017,baseline
120468693,2014-12-28,-30.2781023416,150.1620283089,Artamus superciliosus,White-browed Woodswallow,species,Aves,8081,tasman_sea_2017,baseline
192615788,2014-12-28,-33.0399476,150.1846856,Coracina novaehollandiae,Black-faced Cuckooshrike,species,Aves,7990,tasman_sea_2017,baseline
13765592,2014-12-28,-32.714277844,152.149995201,Pleurobranchus hilli,Hill's side-gill slug,species,Mollusca,418474,tasman_sea_2017,baseline
4608658,2014-12-28,-35.0160792296,150.8156347275,Malurus cyaneus,Superb Fairywren,species,Aves,12065,tasman_sea_2017,baseline
120468115,2014-12-28,-30.2771298043,150.1666651388,Lichenostomus melanops,Yellow-tufted Honeyeater,species,Aves,12204,tasman_sea_2017,baseline
13765591,2014-12-28,-32.714277844,152.149995201,Goniobranchus splendidus,Splendid Goniobranch,species,Mollusca,495799,tasman_sea_2017,baseline
13765590,2014-12-28,-32.714277844,152.149995201,Doriopsilla peculiaris,,species,Mollusca,418408,tasman_sea_2017,baseline
13765588,2014-12-28,-32.714277844,152.149995201,Bullina lineata,Red-lined Bubble Snail,species,Mollusca,386912,tasman_sea_2017,baseline
13765587,2014-12-28,-32.714277844,152.149995201,Cirrhitichthys aprinus,Threadfin Hawkfish,species,Actinopterygii,132686,tasman_sea_2017,baseline
13765586,2014-12-28,-32.714277844,152.149995201,Cuspivolva platysia,Platypus cowry,species,Mollusca,525297,tasman_sea_2017,baseline
13765585,2014-12-28,-32.714277844,152.149995201,Istigobius hoesei,Hoese's Sandgoby,species,Actinopterygii,513959,tasman_sea_2017,baseline
13765584,2014-12-28,-32.714277844,152.149995201,Armina magna,,species,Mollusca,528561,tasman_sea_2017,baseline
13765583,2014-12-28,-32.714277844,152.149995201,Octopus tetricus,Common Sydney Octopus,species,Mollusca,343444,tasman_sea_2017,baseline
241841290,2014-12-28,-30.410505792,151.6132167405,Eolophus roseicapilla,Galah,species,Aves,144560,tasman_sea_2017,baseline
3734219,2014-12-28,-45.915978,170.485428,Arctocephalus forsteri,Long-nosed Fur Seal,species,Mammalia,41752,tasman_sea_2017,baseline
1226556,2014-12-28,-44.00384,170.477765,Anas platyrhynchos,Mallard,species,Aves,6930,tasman_sea_2017,baseline
1226555,2014-12-28,-44.00384,170.477765,Turdus merula,Eurasian Blackbird,species,Aves,12716,tasman_sea_2017,baseline
1226557,2014-12-28,-44.00384,170.477765,Chroicocephalus bulleri,Black-billed Gull,species,Aves,144505,tasman_sea_2017,baseline
1148812,2014-12-28,-37.1852575186,174.5873264501,Paryphanta busbyi,Kauri Snail,species,Mollusca,108955,tasman_sea_2017,baseline
70008767,2014-12-28,-35.2577002526,174.1179854374,Felis catus,Domestic Cat,species,Mammalia,118552,tasman_sea_2017,baseline
1148804,2014-12-28,-36.96182,174.616017,Hirundo neoxena neoxena,Eastern Welcome Swallow,subspecies,Aves,424224,tasman_sea_2017,baseline
1148808,2014-12-28,-36.961766,174.616053,Larus dominicanus dominicanus,Common Kelp Gull,subspecies,Aves,333759,tasman_sea_2017,baseline
300130005,2014-12-28,-43.8217757482,172.9845855585,Emberiza citrinella,Yellowhammer,species,Aves,9195,tasman_sea_2017,baseline
110698753,2014-12-28,-30.2690345529,150.0596002623,Vulpes vulpes,Red Fox,species,Mammalia,42069,tasman_sea_2017,baseline
1249617,2014-12-28,-43.228957,172.226753,Gymnorhina tibicen,Australian Magpie,species,Aves,8575,tasman_sea_2017,baseline
65372432,2014-12-28,-30.2753510319,150.0958443887,Osphranter robustus,Common Wallaroo,species,Mammalia,1453438,tasman_sea_2017,baseline
106530088,2014-12-28,-30.2764842464,150.1499800103,Lichenostomus melanops meltoni,Inland Yellow-tufted Honeyeater,subspecies,Aves,725391,tasman_sea_2017,baseline
66158316,2014-12-28,-30.2919378068,150.1595928331,Lichenostomus melanops,Yellow-tufted Honeyeater,species,Aves,12204,tasman_sea_2017,baseline
205154768,2014-12-28,-30.5078155726,150.3249959078,Osphranter robustus,Common Wallaroo,species,Mammalia,1453438,tasman_sea_2017,baseline
132914532,2014-12-28,-30.2740011316,150.1633695624,Rhipidura leucophrys,Willie Wagtail,species,Aves,8143,tasman_sea_2017,baseline
326288355,2014-12-28,-45.7761350364,170.7303336675,Megadyptes antipodes,Yellow-eyed Penguin,species,Aves,3831,tasman_sea_2017,baseline
1202801,2014-12-28,-43.524875,172.660004,Aythya novaeseelandiae,New Zealand Scaup,species,Aves,7058,tasman_sea_2017,baseline
1160020,2014-12-28,-42.945804,171.565294,Petroica australis australis,Mainland South Island Robin,subspecies,Aves,413513,tasman_sea_2017,baseline
1160004,2014-12-28,-43.030782,171.624477,Mus musculus,House Mouse,species,Mammalia,44705,tasman_sea_2017,baseline
1159995,2014-12-28,-43.030782,171.624477,Fringilla coelebs,Common Chaffinch,species,Aves,10070,tasman_sea_2017,baseline
1157896,2014-12-28,-44.485103,168.721123,Anthornis melanura melanura,Mainland New Zealand Bellbird,subspecies,Aves,413425,tasman_sea_2017,baseline
1150215,2014-12-28,-42.867107,172.79387,Circus approximans,Swamp Harrier,species,Aves,5168,tasman_sea_2017,baseline
2449269,2014-12-27,-43.697935,170.163347,Tadorna variegata,Paradise Shelduck,species,Aves,7072,tasman_sea_2017,baseline
2459394,2014-12-27,-43.747785,170.098411,Lepus europaeus,Brown Hare,species,Mammalia,43128,tasman_sea_2017,baseline
1147974,2014-12-27,-43.717124,172.654661,Rhipidura fuliginosa fuliginosa,South Island Fantail,subspecies,Aves,413533,tasman_sea_2017,baseline
273737497,2014-12-27,-44.5400257306,170.7421821356,Nestor notabilis,Kea,species,Aves,18941,tasman_sea_2017,baseline
56994202,2014-12-27,-34.6562903342,150.2194894965,Limax maximus,Leopard Slug,species,Mollusca,62470,tasman_sea_2017,baseline
174810819,2014-12-27,-41.9293929092,172.9808996519,Anguilla dieffenbachii,New Zealand Longfin Eel,species,Actinopterygii,123760,tasman_sea_2017,baseline
