obs_id,observed_on,lat,lon,scientific_name,common_name,rank,iconic,taxon_id,event,window
117872751,2013-12-31,-44.3227968,-72.5600119,Megaceryle torquata,Ringed Kingfisher,species,Aves,2552,chile_2016,baseline
145288717,2013-12-30,-41.2138816237,-72.5910523916,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
248020684,2013-12-29,-37.1527243777,-72.9175836988,Troglodytes musculus,Southern House Wren,species,Aves,1578442,chile_2016,baseline
195406998,2013-12-28,-39.9526964417,-73.580386535,Chroicocephalus maculipennis,Brown-hooded Gull,species,Aves,144504,chile_2016,baseline
37323116,2013-12-28,-42.5696839068,-73.7558748388,Anairetes parulus,Tufted Tit-Tyrant,species,Aves,16433,chile_2016,baseline
195888883,2013-12-28,-39.886143,-73.4048385,Leucocarbo atriceps,Imperial Shag,species,Aves,1289591,chile_2016,baseline
195407002,2013-12-28,-39.879231,-73.3894945,Podiceps major,Great Grebe,species,Aves,4229,chile_2016,baseline
254731886,2013-12-28,-42.7058652522,-71.7078156397,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
195888882,2013-12-27,-39.8196777783,-73.2758916667,Cygnus melancoryphus,Black-necked Swan,species,Aves,72789,chile_2016,baseline
195888881,2013-12-27,-39.7844833333,-73.2681666667,Ardea cocoi,Cocoi Heron,species,Aves,4952,chile_2016,baseline
195888880,2013-12-27,-39.7844833333,-73.2681666667,Podiceps major,Great Grebe,species,Aves,4229,chile_2016,baseline
195888879,2013-12-27,-39.812775,-73.2484361117,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
195888878,2013-12-27,-39.812775,-73.2484361117,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
195888877,2013-12-27,-39.812775,-73.2484361117,Coragyps atratus,Black Vulture,species,Aves,4765,chile_2016,baseline
145288715,2013-12-27,-42.6239686,-73.9265732,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
195888874,2013-12-27,-39.812775,-73.2484361117,Nannopterum brasilianum,Neotropic Cormorant,species,Aves,1289601,chile_2016,baseline
145288714,2013-12-27,-42.6239686,-73.9265732,Chroicocephalus maculipennis,Brown-hooded Gull,species,Aves,144504,chile_2016,baseline
195888875,2013-12-27,-39.812775,-73.2484361117,Chroicocephalus maculipennis,Brown-hooded Gull,species,Aves,144504,chile_2016,baseline
236578344,2013-12-25,-41.1597771374,-71.3684471025,Chloephaga poliocephala,Ashy-headed Goose,species,Aves,7114,chile_2016,baseline
37323004,2013-12-25,-41.8711529221,-73.9017504164,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
220742741,2013-12-24,-40.976014,-71.5242669999,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
220742740,2013-12-24,-40.976014,-71.5242669999,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
323298123,2013-12-24,-33.5310883113,-71.6016414535,Myocastor coypus,Coypu,species,Mammalia,43997,chile_2016,baseline
152883280,2013-12-24,-36.0734224479,-72.0950720874,Ictalurus punctatus,Channel Catfish,species,Actinopterygii,81554,chile_2016,baseline
152883279,2013-12-24,-36.0734339517,-72.0950501191,Ictalurus punctatus,Channel Catfish,species,Actinopterygii,81554,chile_2016,baseline
220742738,2013-12-23,-41.040719,-71.538487,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
69484521,2013-12-22,-33.7158562214,-70.5013724734,Myotis chiloensis,Chilean myotis,species,Mammalia,40283,chile_2016,baseline
162243295,2013-12-22,-32.9962790594,-71.2642322623,Porphyriops melanops,Spot-flanked Gallinule,species,Aves,507881,chile_2016,baseline
195887469,2013-12-21,-33.545869445,-70.5695638883,Elaenia albiceps,White-crested Elaenia,species,Aves,16686,chile_2016,baseline
349914098,2013-12-20,-29.8935487659,-71.2727636385,Fulica armillata,Red-gartered Coot,species,Aves,488,chile_2016,baseline
349914097,2013-12-20,-29.8928171085,-71.2731901097,Haematopus palliatus,American Oystercatcher,species,Aves,4840,chile_2016,baseline
349914092,2013-12-20,-29.8918725167,-71.2727036163,Hymenops perspicillatus,Spectacled Tyrant,species,Aves,17253,chile_2016,baseline
145288733,2013-12-19,-33.0153481,-71.5500276,Pelecanus thagus,Peruvian Pelican,species,Aves,4325,chile_2016,baseline
27656882,2013-12-17,-41.8802571194,-73.8296366807,Chroicocephalus maculipennis,Brown-hooded Gull,species,Aves,144504,chile_2016,baseline
27656883,2013-12-17,-41.8675003,-73.8276965,Tachyeres pteneres,Flightless Steamer Duck,species,Aves,7135,chile_2016,baseline
27656884,2013-12-17,-41.8675003,-73.8276965,Calidris bairdii,Baird's Sandpiper,species,Aves,3851,chile_2016,baseline
27656886,2013-12-17,-41.8675003,-73.8276965,Tachyeres pteneres,Flightless Steamer Duck,species,Aves,7135,chile_2016,baseline
241277616,2013-12-17,-42.3805415543,-72.4536681863,Orcinus orca,Orca,species,Mammalia,41521,chile_2016,baseline
27656887,2013-12-15,-42.4801402,-73.7624137,Megaceryle torquata,Ringed Kingfisher,species,Aves,2552,chile_2016,baseline
36448211,2013-12-15,-33.407300176,-70.5437110208,Turdus falcklandii,Austral Thrush,species,Aves,12751,chile_2016,baseline
13442208,2013-12-14,-40.5761897,-73.1149469,Molothrus bonariensis,Shiny Cowbird,species,Aves,10371,chile_2016,baseline
27656888,2013-12-14,-42.6333,-74.1167,Lessonia rufa,Austral Negrito,species,Aves,17310,chile_2016,baseline
27656889,2013-12-14,-42.6333,-74.1167,Pteroptochos tarnii,Black-throated Huet-huet,species,Aves,14778,chile_2016,baseline
27656891,2013-12-14,-42.6494002933,-74.1053700854,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
27656892,2013-12-14,-42.779303956,-74.0991633455,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
159506331,2013-12-14,-32.9127545648,-71.0669088398,Zenaida auriculata,Eared Dove,species,Aves,3439,chile_2016,baseline
27656893,2013-12-13,-42.6333,-74.1167,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
27656895,2013-12-12,-42.4801402,-73.7624137,Cygnus melancoryphus,Black-necked Swan,species,Aves,72789,chile_2016,baseline
27656896,2013-12-12,-42.6333,-74.1167,Nycticorax nycticorax,Black-crowned Night Heron,species,Aves,4981,chile_2016,baseline
27656897,2013-12-12,-42.4801402,-73.7624137,Tachycineta leucopyga,Chilean Swallow,species,Aves,558526,chile_2016,baseline
27656899,2013-12-12,-42.5713117581,-73.654806561,Limosa haemastica,Hudsonian Godwit,species,Aves,3950,chile_2016,baseline
5824652,2013-12-12,-33.6629427877,-70.127261281,Lepus europaeus,Brown Hare,species,Mammalia,43128,chile_2016,baseline
121162450,2013-12-11,-42.8710819317,-73.4357164687,Cephalorhynchus eutropia,Chilean Dolphin,species,Mammalia,41516,chile_2016,baseline
38376425,2013-12-10,-23.098202,-70.448658,Haematopus palliatus,American Oystercatcher,species,Aves,4840,chile_2016,baseline
314258668,2013-12-10,-23.098309662,-70.45077481,Larus belcheri,Belcher's Gull,species,Aves,4371,chile_2016,baseline
314258666,2013-12-10,-23.09831117,-70.450717767,Haematopus ater,Blackish Oystercatcher,species,Aves,4852,chile_2016,baseline
314258665,2013-12-10,-23.0987049372,-70.4515120471,Nannopterum brasilianum,Neotropic Cormorant,species,Aves,1289601,chile_2016,baseline
314258662,2013-12-10,-23.098638,-70.451517,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
5824516,2013-12-10,-33.839837291,-70.9140121937,Ardea alba egretta,American Great Egret,subspecies,Aves,236942,chile_2016,baseline
63246645,2013-12-10,-28.2084399723,-71.1489095058,Lama guanicoe,Guanaco,species,Mammalia,42240,chile_2016,baseline
284573206,2013-12-10,-43.0554199,-70.7958984,Tringa flavipes,Lesser Yellowlegs,species,Aves,3893,chile_2016,baseline
254744045,2013-12-10,-33.0200122937,-71.5612590685,Anas platyrhynchos domesticus,Domestic Mallard,variety,Aves,236935,chile_2016,baseline
254743515,2013-12-10,-32.9816253898,-71.5480612591,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
27656904,2013-12-09,-32.9173673447,-71.5039882377,Curaeus curaeus,Austral Blackbird,species,Aves,10307,chile_2016,baseline
27656905,2013-12-09,-32.9187909728,-71.5040230751,Leistes loyca,Long-tailed Meadowlark,species,Aves,793313,chile_2016,baseline
63246643,2013-12-09,-28.1853437517,-71.1597096954,Scelorchilus albicollis,White-throated Tapaculo,species,Aves,14772,chile_2016,baseline
314258661,2013-12-09,-23.0984585103,-70.4512903333,Leucophaeus modestus,Gray Gull,species,Aves,144513,chile_2016,baseline
63246640,2013-12-09,-28.1923025885,-71.1596245859,Leucophaeus pipixcan,Franklin's Gull,species,Aves,144515,chile_2016,baseline
114020535,2013-12-08,-36.8481737657,-71.4340525481,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
104065385,2013-12-08,-36.864874407,-71.5527082763,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
104065384,2013-12-08,-36.8300603103,-71.5150968716,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
104065383,2013-12-08,-36.9709441259,-71.4066034803,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
63246266,2013-12-08,-28.0864807957,-71.1426539304,Lessonia rufa,Austral Negrito,species,Aves,17310,chile_2016,baseline
63246267,2013-12-08,-28.0794227128,-71.1481932061,Cathartes aura,Turkey Vulture,species,Aves,4756,chile_2016,baseline
48335386,2013-12-06,-23.626195092,-70.3943910106,Zenaida auriculata,Eared Dove,species,Aves,3439,chile_2016,baseline
48335290,2013-12-06,-23.6261091313,-70.3945210878,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
208126260,2013-12-06,-42.4695623,-73.4881228,Nycticorax nycticorax,Black-crowned Night Heron,species,Aves,4981,chile_2016,baseline
63245994,2013-12-06,-28.1854019431,-71.1592913974,Cathartes aura,Turkey Vulture,species,Aves,4756,chile_2016,baseline
63245993,2013-12-06,-28.1854543283,-71.1555664881,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
63212916,2013-12-06,-28.1843756099,-71.1629852559,Haematopus ater,Blackish Oystercatcher,species,Aves,4852,chile_2016,baseline
162243293,2013-12-03,-32.9815973278,-71.3085063446,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
28090522,2013-12-03,-41.9606651636,-74.1175265355,Lontra felina,Marine Otter,species,Mammalia,41776,chile_2016,baseline
323642283,2013-12-03,-33.3591687096,-70.3070117516,Spalacopus cyanus,Coruro,species,Mammalia,45913,chile_2016,baseline
20042746,2013-12-01,-39.8113577577,-73.2476946339,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
257963028,2013-12-01,-34.5498383333,-71.4225,Turdus falcklandii,Austral Thrush,species,Aves,12751,chile_2016,baseline
37359408,2013-12-01,-39.8173788,-73.2425333,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
257963034,2013-11-30,-34.5491333333,-71.4215716667,Diuca diuca,Diuca Finch,species,Aves,10489,chile_2016,baseline
36022736,2013-11-30,-29.3717057671,-71.5456096804,Balaenoptera physalus,Fin Whale,species,Mammalia,41562,chile_2016,baseline
241445567,2013-11-30,-42.161871023,-72.5990004808,Leucocarbo magellanicus,Magellanic Cormorant,species,Aves,1289600,chile_2016,baseline
27656915,2013-11-29,-33.0350283,-71.5058041,Podilymbus podiceps,Pied-billed Grebe,species,Aves,4246,chile_2016,baseline
257963044,2013-11-29,-34.4260666667,-72.0446633333,Patagona gigas,Giant Hummingbird,species,Aves,6255,chile_2016,baseline
257963047,2013-11-29,-34.42522,-72.048145,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
257963031,2013-11-29,-34.7019383333,-71.5553216667,Mimus thenca,Chilean Mockingbird,species,Aves,14879,chile_2016,baseline
69012747,2013-11-29,-36.1294680885,-72.7911627915,Octodon bridgesii,Bridges's Degu,species,Mammalia,45921,chile_2016,baseline
43789161,2013-11-28,-42.4835334643,-73.7853240385,Phytotoma rara,Rufous-tailed Plantcutter,species,Aves,8901,chile_2016,baseline
147463796,2013-11-28,-33.031871,-71.623023,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
271303075,2013-11-28,-37.8233158418,-70.9450380495,Lophonetta specularioides,Crested Duck,species,Aves,72994,chile_2016,baseline
271303074,2013-11-28,-37.8025108028,-70.9403409349,Chloephaga picta,Upland Goose,species,Aves,7117,chile_2016,baseline
271294247,2013-11-26,-37.3607489385,-70.282207041,Chloephaga picta,Upland Goose,species,Aves,7117,chile_2016,baseline
271294246,2013-11-26,-37.1991535928,-70.2156533494,Mareca sibilatrix,Chiloe Wigeon,species,Aves,558442,chile_2016,baseline
271294245,2013-11-26,-37.1986974156,-70.2166020935,Fulica leucoptera,White-winged Coot,species,Aves,486,chile_2016,baseline
271294241,2013-11-26,-37.1078948991,-70.115805209,Geranoaetus polyosoma,Variable Hawk,species,Aves,201044,chile_2016,baseline
271294237,2013-11-26,-37.1049450451,-70.1171773947,Lophonetta specularioides,Crested Duck,species,Aves,72994,chile_2016,baseline
271294236,2013-11-26,-37.1044529972,-70.1194422844,Chroicocephalus serranus,Andean Gull,species,Aves,144503,chile_2016,baseline
271294235,2013-11-26,-37.1462642402,-70.104281963,Phoenicopterus chilensis,Chilean Flamingo,species,Aves,4258,chile_2016,baseline
271294232,2013-11-26,-37.0469853918,-70.1591880748,Phoenicopterus chilensis,Chilean Flamingo,species,Aves,4258,chile_2016,baseline
271294231,2013-11-26,-37.1045726918,-70.1166971184,Anas georgica,Yellow-billed Pintail,species,Aves,6988,chile_2016,baseline
241445566,2013-11-26,-42.1616521459,-72.5994848422,Poikilocarbo gaimardi,Red-legged Cormorant,species,Aves,1289608,chile_2016,baseline
105630559,2013-11-25,-41.1334722,-71.3102778,Curaeus curaeus,Austral Blackbird,species,Aves,10307,chile_2016,baseline
105630556,2013-11-25,-41.1334722,-71.3102778,Anairetes parulus,Tufted Tit-Tyrant,species,Aves,16433,chile_2016,baseline
105630555,2013-11-25,-41.1334722,-71.3102778,Curaeus curaeus,Austral Blackbird,species,Aves,10307,chile_2016,baseline
105630554,2013-11-25,-41.1334722,-71.3102778,Diuca diuca,Diuca Finch,species,Aves,10489,chile_2016,baseline
105630553,2013-11-25,-41.1334722,-71.3102778,Molothrus bonariensis,Shiny Cowbird,species,Aves,10371,chile_2016,baseline
105630552,2013-11-25,-41.1334722,-71.3102778,Elaenia albiceps,White-crested Elaenia,species,Aves,16686,chile_2016,baseline
105630551,2013-11-25,-41.1334722,-71.3102778,Lepus europaeus,Brown Hare,species,Mammalia,43128,chile_2016,baseline
105630550,2013-11-25,-41.1334722,-71.3102778,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
10573648,2013-11-25,-29.3352239114,-71.5420200258,Poikilocarbo gaimardi,Red-legged Cormorant,species,Aves,1289608,chile_2016,baseline
10573647,2013-11-25,-29.2780780556,-71.5400997222,Spheniscus humboldti,Humboldt Penguin,species,Aves,3814,chile_2016,baseline
10573646,2013-11-25,-29.2810861111,-71.5385822222,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
42368563,2013-11-25,-29.9848743606,-71.3455361958,Patagona gigas,Giant Hummingbird,species,Aves,6255,chile_2016,baseline
62424432,2013-11-24,-40.7627426,-71.6417984,Caracara plancus,Crested Caracara,species,Aves,4715,chile_2016,baseline
69484520,2013-11-24,-33.7158562214,-70.5013724734,Lasiurus varius,Cinnamon Red Bat,species,Mammalia,74475,chile_2016,baseline
69484519,2013-11-23,-33.7158562214,-70.5013724734,Myotis chiloensis,Chilean myotis,species,Mammalia,40283,chile_2016,baseline
12925291,2013-11-23,-35.6975634613,-70.9600895503,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
51178542,2013-11-23,-33.2167317119,-71.1630593851,Spalacopus cyanus,Coruro,species,Mammalia,45913,chile_2016,baseline
27656916,2013-11-23,-32.9187909728,-71.5040230751,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
27656917,2013-11-23,-32.9187909728,-71.5040230751,Patagona gigas,Giant Hummingbird,species,Aves,6255,chile_2016,baseline
56173665,2013-11-23,-23.7030532442,-70.4248165616,Leucophaeus modestus,Gray Gull,species,Aves,144513,chile_2016,baseline
126310192,2013-11-22,-37.2370303632,-73.5542437457,Falco sparverius,American Kestrel,species,Aves,4665,chile_2016,baseline
126310188,2013-11-21,-37.5982438242,-73.6710206675,Cinclodes patagonicus,Dark-bellied Cinclodes,species,Aves,11379,chile_2016,baseline
126310187,2013-11-21,-37.6045120547,-73.6727767107,Lessonia rufa,Austral Negrito,species,Aves,17310,chile_2016,baseline
126310186,2013-11-21,-37.6159349492,-73.6405043719,Zonotrichia capensis,Rufous-collared Sparrow,species,Aves,9183,chile_2016,baseline
126310202,2013-11-20,-37.4052313,-73.5621501,Phyllotis darwinii,Darwin's Leaf-eared Mouse,species,Mammalia,44722,chile_2016,baseline
32696996,2013-11-20,-32.8798983067,-71.2044136226,Athene cunicularia,Burrowing Owl,species,Aves,19975,chile_2016,baseline
39524048,2013-11-19,-40.1641609825,-71.45738895,Chloephaga poliocephala,Ashy-headed Goose,species,Aves,7114,chile_2016,baseline
62366428,2013-11-19,-37.5964814921,-73.6642923546,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
62366427,2013-11-19,-37.6159802449,-73.6626418045,Hymenops perspicillatus,Spectacled Tyrant,species,Aves,17253,chile_2016,baseline
62366424,2013-11-19,-37.5966234826,-73.6636780768,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
42353031,2013-11-18,-33.0482706866,-71.4408751577,Oxychilus alliarius,Garlic Snail,species,Mollusca,127947,chile_2016,baseline
142874656,2013-11-18,-33.1401408,-71.570807,Turdus falcklandii,Austral Thrush,species,Aves,12751,chile_2016,baseline
167727012,2013-11-17,-32.9866314111,-71.2582740579,Patagona gigas,Giant Hummingbird,species,Aves,6255,chile_2016,baseline
167726989,2013-11-17,-32.9867646138,-71.2581542826,Anairetes parulus,Tufted Tit-Tyrant,species,Aves,16433,chile_2016,baseline
51178537,2013-11-17,-33.2177265009,-71.162890979,Octodon degus,Common Degu,species,Mammalia,45920,chile_2016,baseline
305915099,2013-11-16,-40.8217899045,-71.7243708084,Chloephaga poliocephala,Ashy-headed Goose,species,Aves,7114,chile_2016,baseline
36887339,2013-11-16,-41.825150933,-73.5092883074,Otaria flavescens,South American Sea Lion,species,Mammalia,41761,chile_2016,baseline
305915516,2013-11-15,-42.1290448366,-71.4278766671,Lycalopex culpaeus,Culpeo,species,Mammalia,516126,chile_2016,baseline
208126440,2013-11-15,-36.7529085,-73.184877,Cinclodes nigrofumosus,Seaside Cinclodes,species,Aves,11377,chile_2016,baseline
43502818,2013-11-15,-30.1647844437,-71.3813605161,Scurria viridula,,species,Mollusca,784430,chile_2016,baseline
51024583,2013-11-14,-32.8819439888,-71.503402717,Spalacopus cyanus,Coruro,species,Mammalia,45913,chile_2016,baseline
305914251,2013-11-13,-41.1502322319,-71.844060019,Phrygilus patagonicus,Patagonian Sierra-Finch,species,Aves,10089,chile_2016,baseline
9623999,2013-11-13,-40.086169,-73.64198,Choromytilus chorus,Shoe Mussel,species,Mollusca,528238,chile_2016,baseline
140022158,2013-11-12,-40.5623996621,-73.0818855017,Hymenops perspicillatus,Spectacled Tyrant,species,Aves,17253,chile_2016,baseline
14516392,2013-11-11,-41.5879661667,-72.5746058333,Colaptes pitius,Chilean Flicker,species,Aves,18261,chile_2016,baseline
14516391,2013-11-11,-41.6002333333,-72.6110027667,Caracara plancus,Crested Caracara,species,Aves,4715,chile_2016,baseline
14516390,2013-11-11,-41.7610777667,-72.6731027667,Lessonia rufa,Austral Negrito,species,Aves,17310,chile_2016,baseline
14516386,2013-11-11,-41.7610777667,-72.6731027667,Pelecanus thagus,Peruvian Pelican,species,Aves,4325,chile_2016,baseline
14516385,2013-11-11,-41.7610777667,-72.6731027667,Cathartes aura,Turkey Vulture,species,Aves,4756,chile_2016,baseline
14516384,2013-11-11,-41.7610777667,-72.6731027667,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
14516382,2013-11-11,-41.7610777667,-72.6731027667,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
14516381,2013-11-11,-41.7610777667,-72.6731027667,Coragyps atratus,Black Vulture,species,Aves,4765,chile_2016,baseline
14516380,2013-11-11,-41.7610777667,-72.6731027667,Haematopus palliatus,American Oystercatcher,species,Aves,4840,chile_2016,baseline
14516378,2013-11-11,-41.7610777667,-72.6731027667,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
14516376,2013-11-11,-41.96458055,-72.4667111,Cygnus melancoryphus,Black-necked Swan,species,Aves,72789,chile_2016,baseline
305918127,2013-11-11,-41.2062872937,-71.4263643627,Nycticorax nycticorax,Black-crowned Night Heron,species,Aves,4981,chile_2016,baseline
305918023,2013-11-11,-41.2032226917,-71.4370912324,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
14516375,2013-11-10,-41.6412333333,-72.2492694333,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
14516374,2013-11-10,-41.4730166667,-72.2391083333,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
14516372,2013-11-10,-41.4952861,-72.2946527667,Theristicus melanopis,Black-faced Ibis,species,Aves,980018,chile_2016,baseline
195399579,2013-11-10,-32.654794445,-71.4434583333,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
195399578,2013-11-10,-32.654794445,-71.4434583333,Haematopus ater,Blackish Oystercatcher,species,Aves,4852,chile_2016,baseline
195399575,2013-11-10,-32.648505555,-71.4406722217,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
195399576,2013-11-10,-32.648505555,-71.4406722217,Pelecanus thagus,Peruvian Pelican,species,Aves,4325,chile_2016,baseline
27656918,2013-11-10,-39.2722541,-71.9776285,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
195399574,2013-11-10,-32.8832638883,-71.5073277783,Anas georgica,Yellow-billed Pintail,species,Aves,6988,chile_2016,baseline
36022733,2013-11-10,-32.1371520552,-71.5296092985,Ardea ibis,Western Cattle-Egret,species,Aves,411086,chile_2016,baseline
195399572,2013-11-10,-32.8816388883,-71.50275,Phleocryptes melanops,Wren-like Rushbird,species,Aves,11812,chile_2016,baseline
195399570,2013-11-10,-32.8820277783,-71.4969777783,Podilymbus podiceps,Pied-billed Grebe,species,Aves,4246,chile_2016,baseline
195399563,2013-11-10,-32.8820277783,-71.4969777783,Fulica rufifrons,Red-fronted Coot,species,Aves,491,chile_2016,baseline
195399564,2013-11-10,-32.881525,-71.496255555,Patagona gigas,Giant Hummingbird,species,Aves,6255,chile_2016,baseline
36022101,2013-11-10,-32.0558063113,-71.5283920065,Lontra felina,Marine Otter,species,Mammalia,41776,chile_2016,baseline
36022735,2013-11-10,-32.1371520552,-71.5296092985,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
195399562,2013-11-10,-32.6325527783,-71.4236222217,Fulica armillata,Red-gartered Coot,species,Aves,488,chile_2016,baseline
195399559,2013-11-10,-32.8626668533,-70.1714818883,Lophonetta specularioides,Crested Duck,species,Aves,72994,chile_2016,baseline
108106443,2013-11-10,-36.6689225867,-73.1334955857,Spheniscus humboldti,Humboldt Penguin,species,Aves,3814,chile_2016,baseline
108106442,2013-11-10,-36.6677157944,-73.1317980487,Spheniscus humboldti,Humboldt Penguin,species,Aves,3814,chile_2016,baseline
40910456,2013-11-10,-32.8479030035,-71.0266769026,Buteo albigula,White-throated Hawk,species,Aves,5223,chile_2016,baseline
1792548,2013-11-10,-36.772855,-73.212043,Scurria zebrina,,species,Mollusca,470139,chile_2016,baseline
14516370,2013-11-09,-41.1377688667,-72.3991723667,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
14516367,2013-11-09,-41.1333154,-72.4000361833,Cinclodes fuscus,Buff-winged Cinclodes,species,Aves,11397,chile_2016,baseline
27656919,2013-11-09,-39.4812979,-71.7640434,Colaptes pitius,Chilean Flicker,species,Aves,18261,chile_2016,baseline
27656920,2013-11-09,-39.4429782928,-71.6657353088,Campephilus magellanicus,Magellanic Woodpecker,species,Aves,18283,chile_2016,baseline
27656923,2013-11-09,-39.4812979,-71.7640434,Elaenia albiceps,White-crested Elaenia,species,Aves,16686,chile_2016,baseline
197245940,2013-11-09,-33.6241985866,-71.6238154459,Coscoroba coscoroba,Coscoroba Swan,species,Aves,7166,chile_2016,baseline
197245939,2013-11-09,-33.6241985866,-71.6238154459,Himantopus mexicanus,Black-necked Stilt,species,Aves,4836,chile_2016,baseline
197245938,2013-11-09,-33.6241985866,-71.6238154459,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
197245937,2013-11-09,-33.6241985866,-71.6238154459,Anas georgica,Yellow-billed Pintail,species,Aves,6988,chile_2016,baseline
72039602,2013-11-09,-33.6159121462,-71.6272866665,Spatula platalea,Red Shoveler,species,Aves,558435,chile_2016,baseline
197245936,2013-11-08,-33.6241985866,-71.6238154459,Passer domesticus,House Sparrow,species,Aves,13858,chile_2016,baseline
197245935,2013-11-08,-33.6241985866,-71.6238154459,Passer domesticus,House Sparrow,species,Aves,13858,chile_2016,baseline
197245933,2013-11-08,-33.6241985866,-71.6238154459,Troglodytes musculus,Southern House Wren,species,Aves,1578442,chile_2016,baseline
197245932,2013-11-08,-33.6241985866,-71.6238154459,Sicalis luteola,Grassland Yellow-Finch,species,Aves,9869,chile_2016,baseline
197245931,2013-11-08,-33.6241985866,-71.6238154459,Lessonia rufa,Austral Negrito,species,Aves,17310,chile_2016,baseline
197245930,2013-11-08,-33.6241985866,-71.6238154459,Himantopus mexicanus,Black-necked Stilt,species,Aves,4836,chile_2016,baseline
197245921,2013-11-08,-33.6241985866,-71.6238154459,Cathartes aura,Turkey Vulture,species,Aves,4756,chile_2016,baseline
197245920,2013-11-08,-33.6241985866,-71.6238154459,Vanellus chilensis,Southern Lapwing,species,Aves,4867,chile_2016,baseline
197245919,2013-11-08,-33.6241985866,-71.6238154459,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
197245917,2013-11-08,-33.6241985866,-71.6238154459,Leucophaeus modestus,Gray Gull,species,Aves,144513,chile_2016,baseline
197245916,2013-11-08,-33.6241985866,-71.6238154459,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
197245915,2013-11-08,-33.6241985866,-71.6238154459,Ardenna grisea,Sooty Shearwater,species,Aves,502899,chile_2016,baseline
197245909,2013-11-08,-33.6241985866,-71.6238154459,Sula variegata,Peruvian Booby,species,Aves,3796,chile_2016,baseline
197245911,2013-11-08,-33.6241985866,-71.6238154459,Ardenna grisea,Sooty Shearwater,species,Aves,502899,chile_2016,baseline
197245908,2013-11-08,-33.6241985866,-71.6238154459,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,chile_2016,baseline
197245906,2013-11-08,-33.6241985866,-71.6238154459,Daptrius chimango,Chimango Caracara,species,Aves,1432781,chile_2016,baseline
197245904,2013-11-08,-33.6241985866,-71.6238154459,Larus dominicanus,Kelp Gull,species,Aves,4388,chile_2016,baseline
