obs_id,observed_on,lat,lon,scientific_name,common_name,rank,iconic,taxon_id,event,window
147654051,2010-12-29,49.7226230176,-125.3105130558,Martes caurina,Pacific Marten,species,Mammalia,453111,ne_pacific_blob,baseline
143919229,2010-11-26,50.3345927442,-126.9221230214,Anser albifrons,Greater White-fronted Goose,species,Aves,7019,ne_pacific_blob,baseline
143959085,2010-11-23,50.7430164237,-127.5906789248,Bonasa umbellus,Ruffed Grouse,species,Aves,890,ne_pacific_blob,baseline
261352579,2010-11-08,48.8877353935,-125.3551498888,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
9644238,2010-11-06,53.2522331362,-132.0911636332,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
9644243,2010-11-06,53.252130429,-132.0821685781,Podiceps grisegena,Red-necked Grebe,species,Aves,4224,ne_pacific_blob,baseline
40933060,2010-11-06,53.2601066528,-131.821565656,Phoca vitulina richardii,Pacific Harbor Seal,subspecies,Mammalia,117766,ne_pacific_blob,baseline
334088253,2010-10-31,48.7092258807,-125.0642958869,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
334088254,2010-10-31,49.0510615565,-126.0413009146,Sebastes caurinus,Copper Rockfish,species,Actinopterygii,68597,ne_pacific_blob,baseline
9644241,2010-10-27,52.92744996,-131.9261627195,Brachyramphus marmoratus,Marbled Murrelet,species,Aves,4531,ne_pacific_blob,baseline
14276914,2010-10-26,48.9330874737,-125.5361200049,Tamiasciurus hudsonicus,American Red Squirrel,species,Mammalia,46260,ne_pacific_blob,baseline
3924847,2010-10-25,52.5784324918,-131.5622448921,Dendronotus iris,Giant Nudibranch,species,Mollusca,47706,ne_pacific_blob,baseline
14276913,2010-10-25,48.9330874737,-125.5361200049,Oncorhynchus kisutch,Coho Salmon,species,Actinopterygii,53692,ne_pacific_blob,baseline
14276912,2010-10-25,48.9330874737,-125.5361200049,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
14276911,2010-10-25,48.9330874737,-125.5361200049,Cinclus mexicanus,American Dipper,species,Aves,7643,ne_pacific_blob,baseline
328255081,2010-10-18,50.716321,-125.728074,Ursus arctos,Brown Bear,species,Mammalia,41641,ne_pacific_blob,baseline
284060853,2010-10-07,48.8557871285,-125.319438004,Zalophus californianus,California Sea Lion,species,Mammalia,41740,ne_pacific_blob,baseline
261458550,2010-09-29,48.7997144732,-125.1883459617,Katharina tunicata,Black Leather Chiton,species,Mollusca,47632,ne_pacific_blob,baseline
7257317,2010-09-20,53.3267004196,-131.9517574436,Balaenoptera physalus,Fin Whale,species,Mammalia,41562,ne_pacific_blob,baseline
184889545,2010-09-19,47.96877,-129.04761,Graneledone pacifica,,species,Mollusca,1469303,ne_pacific_blob,baseline
151232816,2010-09-18,46.909467,-125.400695,Phoebastria nigripes,Black-footed Albatross,species,Aves,4141,ne_pacific_blob,baseline
151232813,2010-09-18,46.909467,-125.400695,Xema sabini,Sabine's Gull,species,Aves,4571,ne_pacific_blob,baseline
151232809,2010-09-18,46.909467,-125.400695,Ardenna carneipes,Flesh-footed Shearwater,species,Aves,475119,ne_pacific_blob,baseline
50905584,2010-09-16,53.0544523194,-129.4245311297,Lagopus lagopus,Willow Ptarmigan,species,Aves,931,ne_pacific_blob,baseline
63267763,2010-09-16,53.2806912471,-131.9694203133,Littorina sitkana,Sitka Periwinkle,species,Mollusca,129298,ne_pacific_blob,baseline
21814211,2010-09-11,52.4771817241,-127.7435551488,Oncorhynchus keta,Chum Salmon,species,Actinopterygii,107572,ne_pacific_blob,baseline
85061064,2010-09-10,49.8620560382,-126.6791955843,Calliostoma variegatum,,species,Mollusca,1215044,ne_pacific_blob,baseline
51336071,2010-09-10,49.0387686284,-125.7970428088,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
51336114,2010-09-09,49.122424643,-125.9217227521,Phoca vitulina,Harbor Seal,species,Mammalia,41708,ne_pacific_blob,baseline
52340870,2010-09-09,49.1480742888,-125.7579797597,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
52340926,2010-09-09,49.1567663587,-125.7586096032,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
190113937,2010-09-08,50.6919092616,-128.2661812877,Haplotrema vancouverense,Robust Lancetooth Snail,species,Mollusca,220933,ne_pacific_blob,baseline
118884055,2010-09-08,50.0423313889,-125.2159363889,Acanthodoris nanaimoensis,Nanaimo Dorid,species,Mollusca,47476,ne_pacific_blob,baseline
118553487,2010-09-07,50.0425905434,-125.2160817751,Clupea pallasii,Pacific Herring,species,Actinopterygii,117571,ne_pacific_blob,baseline
43692131,2010-09-07,49.2765783037,-125.3432572633,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,subspecies,Mammalia,42221,ne_pacific_blob,baseline
148414917,2010-09-06,49.9112271832,-126.6616481457,Icelinus tenuis,Spotfin Sculpin,species,Actinopterygii,222146,ne_pacific_blob,baseline
148416241,2010-09-06,49.9108813284,-126.6621199948,Chitonotus pugetensis,Roughback Sculpin,species,Actinopterygii,216746,ne_pacific_blob,baseline
190113256,2010-09-06,49.869546703,-125.770728771,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
190113253,2010-09-06,49.869546703,-125.770728771,Prophysaon foliolatum,Yellow-bordered Taildropper,species,Mollusca,228801,ne_pacific_blob,baseline
190113246,2010-09-06,49.869546703,-125.770728771,Arion ater,Black Slug,species,Mollusca,82003,ne_pacific_blob,baseline
42288118,2010-09-06,48.9346719255,-125.5369363339,Zalophus californianus,California Sea Lion,species,Mammalia,41740,ne_pacific_blob,baseline
49475793,2010-09-05,54.3882606043,-128.5327671128,Astur atricapillus,American Goshawk,species,Aves,1579016,ne_pacific_blob,baseline
145302336,2010-09-05,54.0678250352,-131.1469439429,Larus brachyrhynchus,Short-billed Gull,species,Aves,1286964,ne_pacific_blob,baseline
42701608,2010-09-03,49.7443114,-125.3190437,Perisoreus canadensis,Canada Jay,species,Aves,8335,ne_pacific_blob,baseline
271983088,2010-09-01,48.4800309855,-125.1063985638,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
271979481,2010-09-01,48.6692014104,-125.3063851088,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
19029128,2010-09-01,49.0674533333,-125.7818066667,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
22282270,2010-08-29,48.8313705344,-125.2455351212,Zalophus californianus,California Sea Lion,species,Mammalia,41740,ne_pacific_blob,baseline
22282271,2010-08-28,48.8506834429,-125.162951668,Lottia persona,Mask Limpet,species,Mollusca,339143,ne_pacific_blob,baseline
19831044,2010-08-28,49.6506376,-125.4493906,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
21918620,2010-08-28,48.8509937722,-125.1705678079,Littorina sitkana,Sitka Periwinkle,species,Mollusca,129298,ne_pacific_blob,baseline
19831016,2010-08-28,50.7208228,-127.4966666,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
151232744,2010-08-28,46.909467,-125.400695,Phoebastria immutabilis,Laysan Albatross,species,Aves,4144,ne_pacific_blob,baseline
151232740,2010-08-28,46.909467,-125.400695,Xema sabini,Sabine's Gull,species,Aves,4571,ne_pacific_blob,baseline
301547106,2010-08-27,49.9383091512,-125.1344913476,Tamiasciurus hudsonicus lanuginosus,Vancouver Island Red Squirrel,subspecies,Mammalia,1256665,ne_pacific_blob,baseline
301541113,2010-08-27,49.6506376,-125.4493906,Cerorhinca monocerata,Rhinoceros Auklet,species,Aves,4553,ne_pacific_blob,baseline
48553958,2010-08-25,53.4731846479,-128.8516128428,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
9968225,2010-08-25,54.446288477,-126.8043708801,Oncorhynchus mykiss,Rainbow Trout,species,Actinopterygii,47516,ne_pacific_blob,baseline
99403304,2010-08-23,53.0676152968,-129.0965817409,Lontra canadensis,North American River Otter,species,Mammalia,41777,ne_pacific_blob,baseline
139252688,2010-08-21,50.6767362,-125.7253013,Ursus arctos horribilis,Grizzly Bear,subspecies,Mammalia,125461,ne_pacific_blob,baseline
9517199,2010-08-19,54.2267077644,-131.2893676758,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
259822333,2010-08-18,49.7952199,-125.0116408,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
153195279,2010-08-18,48.9147358916,-125.303109284,Haematopus bachmani,Black Oystercatcher,species,Aves,4838,ne_pacific_blob,baseline
153195275,2010-08-17,48.9147358916,-125.303109284,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,subspecies,Mammalia,42221,ne_pacific_blob,baseline
24421647,2010-08-17,49.722037724,-125.6502914429,Lagopus leucura saxatilis,Vancouver Island White-tailed Ptarmigan,subspecies,Aves,237043,ne_pacific_blob,baseline
9516909,2010-08-17,54.2097916667,-131.2973638889,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
153195267,2010-08-17,48.9147358916,-125.303109284,Tringa melanoleuca,Greater Yellowlegs,species,Aves,3892,ne_pacific_blob,baseline
153195266,2010-08-17,48.9147358916,-125.303109284,Molothrus ater,Brown-headed Cowbird,species,Aves,10373,ne_pacific_blob,baseline
9517196,2010-08-17,54.2097916667,-131.2973638889,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
9517213,2010-08-17,54.2097916667,-131.2973638889,Phocoenoides dalli,Dall's Porpoise,species,Mammalia,41446,ne_pacific_blob,baseline
9517195,2010-08-17,54.2097916667,-131.2973638889,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
153195263,2010-08-17,48.9147358916,-125.303109284,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
153195261,2010-08-17,48.9147358916,-125.303109284,Zalophus californianus,California Sea Lion,species,Mammalia,41740,ne_pacific_blob,baseline
153195260,2010-08-17,48.9147358916,-125.303109284,Tringa melanoleuca,Greater Yellowlegs,species,Aves,3892,ne_pacific_blob,baseline
329866901,2010-08-17,50.514406,-126.626572,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
153195256,2010-08-16,48.9147358916,-125.303109284,Cerorhinca monocerata,Rhinoceros Auklet,species,Aves,4553,ne_pacific_blob,baseline
67423814,2010-08-16,50.5136861,-126.2893389,Calidris virgata,Surfbird,species,Aves,339592,ne_pacific_blob,baseline
93073187,2010-08-16,54.2052053691,-125.8341757989,Perisoreus canadensis,Canada Jay,species,Aves,8335,ne_pacific_blob,baseline
328255080,2010-08-16,50.607204,-126.286175,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
328483448,2010-08-15,49.1709125148,-126.0882942706,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
93064785,2010-08-14,52.4137728434,-128.4965694233,Melanitta perspicillata,Surf Scoter,species,Aves,7036,ne_pacific_blob,baseline
93063910,2010-08-14,52.3634837606,-128.5575695763,Uria aalge,Common Murre,species,Aves,4519,ne_pacific_blob,baseline
93063909,2010-08-14,52.2552865314,-128.5635211562,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
93063552,2010-08-14,52.1827218272,-128.1026513666,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
329863453,2010-08-14,49.047543,-126.883135,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
46283104,2010-08-14,50.1476562455,-125.1696731792,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
93050185,2010-08-13,50.7006532309,-127.480291689,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
93050184,2010-08-13,50.7019435248,-127.4798473896,Calidris minutilla,Least Sandpiper,species,Aves,3864,ne_pacific_blob,baseline
93050183,2010-08-13,50.7073272946,-127.4820987501,Phoca vitulina richardii,Pacific Harbor Seal,subspecies,Mammalia,117766,ne_pacific_blob,baseline
93049735,2010-08-13,50.6910110556,-127.4842771574,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
93049733,2010-08-13,50.6900636242,-127.4853557831,Cinclus mexicanus,American Dipper,species,Aves,7643,ne_pacific_blob,baseline
324821165,2010-08-12,50.6748919235,-128.2836838065,Mytilus californianus,California Mussel,species,Mollusca,62806,ne_pacific_blob,baseline
64261231,2010-08-12,54.3013023716,-130.3277393491,Tamiasciurus hudsonicus,American Red Squirrel,species,Mammalia,46260,ne_pacific_blob,baseline
2363603,2010-08-12,48.743874,-125.183716,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
19831156,2010-08-11,49.6506376,-125.4493906,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
64261227,2010-08-11,50.7188770813,-127.444705696,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
93048863,2010-08-11,49.1330261363,-125.8904085481,Cyanocitta stelleri,Steller's Jay,species,Aves,8234,ne_pacific_blob,baseline
93048861,2010-08-11,48.9803130159,-125.6101500093,Cyanocitta stelleri,Steller's Jay,species,Aves,8234,ne_pacific_blob,baseline
93048420,2010-08-11,48.9308591388,-125.5495903103,Megaceryle alcyon,Belted Kingfisher,species,Aves,2548,ne_pacific_blob,baseline
93047828,2010-08-11,49.1741846517,-125.7605786484,Phoca vitulina,Harbor Seal,species,Mammalia,41708,ne_pacific_blob,baseline
93047824,2010-08-11,49.1539743558,-125.7722085956,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
93047823,2010-08-11,49.153778051,-125.7714932213,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
93047822,2010-08-11,49.1525340301,-125.7677694504,Ursus americanus,American Black Bear,species,Mammalia,41638,ne_pacific_blob,baseline
93046267,2010-08-10,49.0396161336,-125.681611882,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
93039922,2010-08-10,49.1581274822,-125.8995513065,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
64261226,2010-08-07,49.6076628676,-125.5412253194,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
99402712,2010-08-07,53.0641367182,-129.2836765436,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
99118774,2010-08-07,53.0860747891,-129.1000695847,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
64261224,2010-08-07,49.6023769664,-125.5420969111,Cyanocitta stelleri,Steller's Jay,species,Aves,8234,ne_pacific_blob,baseline
63496464,2010-08-05,49.0108493244,-125.6772494367,Peltodoris nobilis,Noble Dorid,species,Mollusca,48450,ne_pacific_blob,baseline
7256598,2010-08-01,53.4177170932,-132.2902221722,Mustela haidarum haidarum,Haida Gwaii Stoat,subspecies,Mammalia,1265235,ne_pacific_blob,baseline
151231573,2010-07-31,46.909467,-125.400695,Ardenna creatopus,Pink-footed Shearwater,species,Aves,475115,ne_pacific_blob,baseline
151231566,2010-07-31,46.909467,-125.400695,Hydrobates furcatus,Fork-tailed Storm-Petrel,species,Aves,1289624,ne_pacific_blob,baseline
151231577,2010-07-31,46.909467,-125.400695,Phoebastria albatrus,Short-tailed Albatross,species,Aves,4142,ne_pacific_blob,baseline
151231561,2010-07-31,46.909467,-125.400695,Fulmarus glacialis,Northern Fulmar,species,Aves,4180,ne_pacific_blob,baseline
304088817,2010-07-27,48.9169158936,-125.3424606323,Ariolimax columbianus,Pacific Banana Slug,species,Mollusca,47776,ne_pacific_blob,baseline
203518427,2010-07-25,50.635166,-127.014991,Turdus migratorius,American Robin,species,Aves,12727,ne_pacific_blob,baseline
203518348,2010-07-25,50.6588428617,-126.7203908331,Balaenoptera acutorostrata,Common Minke Whale,species,Mammalia,41550,ne_pacific_blob,baseline
203518044,2010-07-25,50.647638,-126.716153,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
203517926,2010-07-25,50.653056,-126.708056,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
203517804,2010-07-25,50.686944445,-126.7061111117,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
203517663,2010-07-24,50.744702,-127.496651,Branta canadensis,Canada Goose,species,Aves,7089,ne_pacific_blob,baseline
203488974,2010-07-23,50.7288597309,-127.4931887249,Turdus migratorius,American Robin,species,Aves,12727,ne_pacific_blob,baseline
181562070,2010-07-20,54.7817914,-127.1665996,Accipiter striatus,Sharp-shinned Hawk,species,Aves,5097,ne_pacific_blob,baseline
236053659,2010-07-18,54.2809426,-130.2725254,Megaceryle alcyon,Belted Kingfisher,species,Aves,2548,ne_pacific_blob,baseline
235927148,2010-07-18,54.2809426,-130.2725254,Branta canadensis,Canada Goose,species,Aves,7089,ne_pacific_blob,baseline
133622528,2010-07-18,54.2809426,-130.2725254,Calidris minutilla,Least Sandpiper,species,Aves,3864,ne_pacific_blob,baseline
236052417,2010-07-18,54.2809426,-130.2725254,Junco hyemalis,Dark-eyed Junco,species,Aves,10094,ne_pacific_blob,baseline
8655522,2010-07-18,52.1205973541,-131.1424255371,Panopea generosa,Pacific Geoduck,species,Mollusca,117618,ne_pacific_blob,baseline
235886811,2010-07-17,52.7983739375,-130.5998687507,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
235886733,2010-07-17,52.7983739375,-130.5998687507,Megaptera novaeangliae,Humpback Whale,species,Mammalia,41566,ne_pacific_blob,baseline
181700576,2010-07-16,50.7208228,-127.4966666,Hirundo rustica,Barn Swallow,species,Aves,11901,ne_pacific_blob,baseline
181579751,2010-07-16,50.5492459,-126.832251,Larus californicus,California Gull,species,Aves,4385,ne_pacific_blob,baseline
235893581,2010-07-16,50.5532815457,-126.8319076773,Phoca vitulina richardii,Pacific Harbor Seal,subspecies,Mammalia,117766,ne_pacific_blob,baseline
143935932,2010-07-16,50.5594973477,-126.8415183433,Phocoenoides dalli dalli,Dall's Porpoise,subspecies,Mammalia,1306016,ne_pacific_blob,baseline
143936591,2010-07-16,50.5575905538,-126.8384449161,Orcinus orca,Orca,species,Mammalia,41521,ne_pacific_blob,baseline
181586127,2010-07-16,50.551536444,-126.8365425344,Cerorhinca monocerata,Rhinoceros Auklet,species,Aves,4553,ne_pacific_blob,baseline
236052731,2010-07-16,50.5532815457,-126.8319076773,Melanitta perspicillata,Surf Scoter,species,Aves,7036,ne_pacific_blob,baseline
138126278,2010-07-16,50.5532812815,-126.8351692873,Phalaropus lobatus,Red-necked Phalarope,species,Aves,3959,ne_pacific_blob,baseline
235890891,2010-07-16,50.5532815457,-126.8319076773,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
236065704,2010-07-16,50.5532815457,-126.8319076773,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
236050163,2010-07-16,50.5532815457,-126.8319076773,Cepphus columba,Pigeon Guillemot,species,Aves,4415,ne_pacific_blob,baseline
143935778,2010-07-16,50.5467668908,-126.8333826584,Lontra canadensis,North American River Otter,species,Mammalia,41777,ne_pacific_blob,baseline
49475322,2010-07-16,54.5635236995,-127.7364028819,Marmota caligata,Hoary Marmot,species,Mammalia,46087,ne_pacific_blob,baseline
236054626,2010-07-16,50.5447735647,-126.8337959524,Turdus migratorius,American Robin,species,Aves,12727,ne_pacific_blob,baseline
181599200,2010-07-15,50.0331226,-125.2733354,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
236041876,2010-07-15,50.0411642597,-125.2509170149,Corvus brachyrhynchos,American Crow,species,Aves,8021,ne_pacific_blob,baseline
236049758,2010-07-15,50.0411642597,-125.2509170149,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
236048302,2010-07-15,50.0411642597,-125.2509170149,Larus glaucescens,Glaucous-winged Gull,species,Aves,4399,ne_pacific_blob,baseline
143925832,2010-07-15,50.033123,-125.273335,Lottia persona,Mask Limpet,species,Mollusca,339143,ne_pacific_blob,baseline
236042414,2010-07-15,50.0411642597,-125.2509170149,Sturnus vulgaris,European Starling,species,Aves,14850,ne_pacific_blob,baseline
143931260,2010-07-15,50.0331226,-125.2733354,Odocoileus hemionus columbianus,Columbian Black-tailed Deer,subspecies,Mammalia,42221,ne_pacific_blob,baseline
236048283,2010-07-15,50.0411642597,-125.2509170149,Larus glaucescens,Glaucous-winged Gull,species,Aves,4399,ne_pacific_blob,baseline
144436830,2010-07-15,50.0331226,-125.2733353,Zonotrichia leucophrys,White-crowned Sparrow,species,Aves,9176,ne_pacific_blob,baseline
236047671,2010-07-14,48.9385887,-125.5608026,Cyanocitta stelleri,Steller's Jay,species,Aves,8234,ne_pacific_blob,baseline
236051808,2010-07-14,48.9385887,-125.5608026,Haematopus bachmani,Black Oystercatcher,species,Aves,4838,ne_pacific_blob,baseline
236053613,2010-07-14,48.9385887,-125.5608026,Megaceryle alcyon,Belted Kingfisher,species,Aves,2548,ne_pacific_blob,baseline
236065634,2010-07-14,48.9385887,-125.5608026,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
181583348,2010-07-14,48.9250069552,-125.5433440635,Brachyramphus marmoratus,Marbled Murrelet,species,Aves,4531,ne_pacific_blob,baseline
143925588,2010-07-14,49.1318951055,-125.904662494,Mytilus californianus,California Mussel,species,Mollusca,62806,ne_pacific_blob,baseline
181593733,2010-07-13,49.139060308,-125.9083350138,Colaptes auratus,Northern Flicker,species,Aves,18236,ne_pacific_blob,baseline
181587019,2010-07-13,49.1529842,-125.9066184,Turdus migratorius,American Robin,species,Aves,12727,ne_pacific_blob,baseline
235949983,2010-07-13,49.1318951055,-125.904662494,Melospiza melodia,Song Sparrow,species,Aves,9100,ne_pacific_blob,baseline
78197276,2010-07-13,48.8732933444,-125.1612464569,Bothragonus swanii,Rockhead,species,Actinopterygii,117524,ne_pacific_blob,baseline
235923451,2010-07-12,49.1318951055,-125.904662494,Pandion haliaetus,Osprey,species,Aves,116999,ne_pacific_blob,baseline
62579107,2010-07-11,48.7575045367,-125.12826075,Katharina tunicata,Black Leather Chiton,species,Mollusca,47632,ne_pacific_blob,baseline
69332112,2010-07-09,54.3163375483,-130.3227151411,Corvus brachyrhynchos,American Crow,species,Aves,8021,ne_pacific_blob,baseline
143937572,2010-07-07,50.5590610356,-126.8413487991,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
37215430,2010-06-30,52.1562313827,-128.1149825703,Dendragapus fuliginosus,Sooty Grouse,species,Aves,72797,ne_pacific_blob,baseline
37240903,2010-06-27,52.3872279436,-127.8774129445,Aethalodelphis obliquidens,Pacific White-sided Dolphin,species,Mammalia,1664971,ne_pacific_blob,baseline
37244046,2010-06-27,52.3500730454,-127.8463689383,Canis lupus crassodon,Coastal Wolf,subspecies,Mammalia,547190,ne_pacific_blob,baseline
106820829,2010-06-25,53.324689389,-132.0823859777,Sebastes maliger,Quillback Rockfish,species,Actinopterygii,63386,ne_pacific_blob,baseline
106875237,2010-06-24,52.4713587337,-131.6372950941,Sebastes ruberrimus,Yelloweye Rockfish,species,Actinopterygii,63695,ne_pacific_blob,baseline
71806372,2010-06-22,52.6478354216,-131.4152308009,Haematopus bachmani,Black Oystercatcher,species,Aves,4838,ne_pacific_blob,baseline
19018315,2010-06-21,51.6536019,-128.1301117,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
18678570,2010-06-21,51.6536019,-128.1301117,Cepphus columba,Pigeon Guillemot,species,Aves,4415,ne_pacific_blob,baseline
18678548,2010-06-21,51.6536019,-128.1301117,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
19005117,2010-06-20,51.6536019,-128.1301117,Hermissenda crassicornis,Horned Nudibranch,species,Mollusca,495552,ne_pacific_blob,baseline
18985362,2010-06-20,51.6536019,-128.1301117,Troglodytes pacificus,Pacific Wren,species,Aves,144882,ne_pacific_blob,baseline
19018296,2010-06-20,51.6536019,-128.1301117,Troglodytes pacificus,Pacific Wren,species,Aves,144882,ne_pacific_blob,baseline
18552274,2010-06-19,51.6536019,-128.1301117,Pandion haliaetus,Osprey,species,Aves,116999,ne_pacific_blob,baseline
18552220,2010-06-19,51.6536019,-128.1301117,Leuconotopicus villosus,Hairy Woodpecker,species,Aves,1651487,ne_pacific_blob,baseline
18552169,2010-06-19,51.6536019,-128.1301117,Tachycineta bicolor,Tree Swallow,species,Aves,11935,ne_pacific_blob,baseline
71999564,2010-06-19,51.642719438,-128.1200564365,Antigone canadensis,Sandhill Crane,species,Aves,508048,ne_pacific_blob,baseline
18985345,2010-06-19,51.6536019,-128.1301117,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,ne_pacific_blob,baseline
19018475,2010-06-19,51.6536019,-128.1301117,Nucella ostrina,Striped Dogwinkle,species,Mollusca,122704,ne_pacific_blob,baseline
18678607,2010-06-19,51.6536019,-128.1301117,Tamiasciurus hudsonicus,American Red Squirrel,species,Mammalia,46260,ne_pacific_blob,baseline
71999558,2010-06-19,51.6557644293,-128.1396147406,Numenius hudsonicus,Hudsonian Whimbrel,species,Aves,1188213,ne_pacific_blob,baseline
18677291,2010-06-19,51.6536019,-128.1301117,Callianax biplicata,Purple Olive Snail,species,Mollusca,1242736,ne_pacific_blob,baseline
19005761,2010-06-18,51.6536019,-128.1301117,Catharus guttatus,Hermit Thrush,species,Aves,12890,ne_pacific_blob,baseline
19005725,2010-06-18,51.6536019,-128.1301117,Ardea herodias,Great Blue Heron,species,Aves,4956,ne_pacific_blob,baseline
18678500,2010-06-18,51.6536019,-128.1301117,Haliaeetus leucocephalus,Bald Eagle,species,Aves,5305,ne_pacific_blob,baseline
19005776,2010-06-17,51.6536019,-128.1301117,Charadrius semipalmatus,Semipalmated Plover,species,Aves,4817,ne_pacific_blob,baseline
19005701,2010-06-17,51.6536019,-128.1301117,Leiothlypis celata,Orange-crowned Warbler,species,Aves,979757,ne_pacific_blob,baseline
37270954,2010-06-17,51.608918333,-128.1441534049,Ursus arctos horribilis,Grizzly Bear,subspecies,Mammalia,125461,ne_pacific_blob,baseline
19867125,2010-06-17,51.6536019,-128.1301117,Neverita lewisii,Lewis's Moon Snail,species,Mollusca,447427,ne_pacific_blob,baseline
17179459,2010-06-17,51.6543356804,-128.1308191978,Junco hyemalis,Dark-eyed Junco,species,Aves,10094,ne_pacific_blob,baseline
22282400,2010-06-17,48.8348345206,-125.1394597201,Procyon lotor vancouverensis,Vancouver Island Raccoon,subspecies,Mammalia,936566,ne_pacific_blob,baseline
18678488,2010-06-16,51.6536019,-128.1301117,Passerella iliaca,Fox Sparrow,species,Aves,9156,ne_pacific_blob,baseline
18572072,2010-06-15,51.6536019,-128.1301117,Nucella ostrina,Striped Dogwinkle,species,Mollusca,122704,ne_pacific_blob,baseline
18985313,2010-06-15,51.6536019,-128.1301117,Cepphus columba,Pigeon Guillemot,species,Aves,4415,ne_pacific_blob,baseline
18985161,2010-06-15,51.6536019,-128.1301117,Eumetopias jubatus,Steller Sea Lion,species,Mammalia,41755,ne_pacific_blob,baseline
