obs_id,observed_on,lat,lon,scientific_name,common_name,iconic,taxon_id,event,window
68069390,2020-12-31,46.0051654336,-59.9484794381,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
67314909,2020-12-30,46.205,-59.966485,Larus delawarensis,Ring-billed Gull,Aves,4364,north_atlantic_2023,baseline
67314908,2020-12-30,46.20495,-59.9664333333,Anas rubripes × platyrhynchos,American Black Duck × Mallard,Aves,518415,north_atlantic_2023,baseline
67314907,2020-12-30,46.20501,-59.9665016667,Larus glaucoides,Iceland Gull,Aves,4361,north_atlantic_2023,baseline
67314906,2020-12-30,46.2049683333,-59.9664633333,Larus glaucoides,Iceland Gull,Aves,4361,north_atlantic_2023,baseline
67314905,2020-12-30,46.20501,-59.9665016667,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
67314904,2020-12-30,46.20501,-59.9665016667,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
67314903,2020-12-30,46.20501,-59.9665016667,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
142448522,2020-12-30,46.1777376742,-59.9502539635,Spizelloides arborea,American Tree Sparrow,Aves,474210,north_atlantic_2023,baseline
67532333,2020-12-30,46.0475341234,-59.9897446157,Turdus migratorius,American Robin,Aves,12727,north_atlantic_2023,baseline
79174081,2020-12-30,48.153255458,-53.7428026096,Mergus serrator,Red-breasted Merganser,Aves,6996,north_atlantic_2023,baseline
67303471,2020-12-30,46.039075,-59.975575,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
68542487,2020-12-30,47.5614505292,-52.7125770226,Mareca americana,American Wigeon,Aves,485176,north_atlantic_2023,baseline
67472383,2020-12-28,47.5655817183,-52.706617572,Cyanocitta cristata,Blue Jay,Aves,8229,north_atlantic_2023,baseline
67122693,2020-12-26,47.7303721354,-52.6337771143,Falco peregrinus,Peregrine Falcon,Aves,4647,north_atlantic_2023,baseline
67122694,2020-12-26,47.6513242582,-52.683481214,Alle alle,Dovekie,Aves,4524,north_atlantic_2023,baseline
67122695,2020-12-26,47.6651140699,-52.6694984544,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,north_atlantic_2023,baseline
105249211,2020-12-25,48.9534397757,-57.9272340888,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
67082801,2020-12-25,51.84477,-10.2106666667,Haematopus ostralegus,Eurasian Oystercatcher,Aves,4843,north_atlantic_2023,baseline
69687028,2020-12-25,47.5229479839,-52.7563231811,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,north_atlantic_2023,baseline
67054506,2020-12-25,47.5268056462,-52.7487895265,Falco columbarius,Merlin,Aves,4672,north_atlantic_2023,baseline
67137371,2020-12-24,46.1794742972,-59.8447263613,Bucephala clangula,Common Goldeneye,Aves,6990,north_atlantic_2023,baseline
67018460,2020-12-24,46.1783040528,-59.9271553818,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
67018458,2020-12-24,46.1783040528,-59.9271553818,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
67018459,2020-12-24,46.1783040528,-59.9271553818,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
67019077,2020-12-24,47.5745083582,-52.7281272254,Falco peregrinus,Peregrine Falcon,Aves,4647,north_atlantic_2023,baseline
67019175,2020-12-24,47.5736832934,-52.7280937506,Aythya fuligula,Tufted Duck,Aves,7046,north_atlantic_2023,baseline
67019058,2020-12-24,47.5735532365,-52.7279996356,Aythya marila,Greater Scaup,Aves,7047,north_atlantic_2023,baseline
67019030,2020-12-24,47.5516470581,-52.7415449565,Gallinula galeata,Common Gallinule,Aves,144479,north_atlantic_2023,baseline
67019010,2020-12-24,47.5497366048,-52.742588389,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
67001867,2020-12-24,47.5316026853,-53.6117538996,Cyanocitta cristata,Blue Jay,Aves,8229,north_atlantic_2023,baseline
67318309,2020-12-21,47.4631174847,-52.704810647,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,north_atlantic_2023,baseline
66886212,2020-12-21,47.5731171997,-52.7122333,Anas crecca crecca,Eurasian Teal,Aves,132873,north_atlantic_2023,baseline
66887761,2020-12-20,45.9202689233,-59.9716726165,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
66917311,2020-12-20,45.9179617024,-59.9204517036,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
66887760,2020-12-20,45.9202689233,-59.9716726165,Sturnus vulgaris,European Starling,Aves,14850,north_atlantic_2023,baseline
66887759,2020-12-20,45.9695836069,-59.9927138329,Poecile hudsonicus,Boreal Chickadee,Aves,144821,north_atlantic_2023,baseline
66917315,2020-12-20,45.9148505672,-59.9397669585,Alle alle,Dovekie,Aves,4524,north_atlantic_2023,baseline
66917316,2020-12-20,45.9150543079,-59.9384452152,Alle alle,Dovekie,Aves,4524,north_atlantic_2023,baseline
66922634,2020-12-20,45.8935983333,-59.9886183333,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
66917312,2020-12-20,45.9169711843,-59.9226046243,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
66887758,2020-12-20,45.9695836069,-59.9927138329,Perisoreus canadensis,Canada Jay,Aves,8335,north_atlantic_2023,baseline
66922632,2020-12-20,45.8936366667,-59.9829766667,Bucephala albeola,Bufflehead,Aves,6993,north_atlantic_2023,baseline
66922630,2020-12-20,45.8936366667,-59.9829766667,Anas rubripes,American Black Duck,Aves,6924,north_atlantic_2023,baseline
66922636,2020-12-20,45.8936833333,-59.9829883333,Aythya marila,Greater Scaup,Aves,7047,north_atlantic_2023,baseline
66922633,2020-12-20,45.8936833333,-59.9829883333,Bucephala albeola,Bufflehead,Aves,6993,north_atlantic_2023,baseline
66922635,2020-12-20,45.8886183333,-59.9786983333,Somateria mollissima,Common Eider,Aves,7024,north_atlantic_2023,baseline
66843520,2020-12-20,45.9875966667,-59.8390233333,Bucephala albeola,Bufflehead,Aves,6993,north_atlantic_2023,baseline
66843519,2020-12-20,45.9876883333,-59.8391016667,Clangula hyemalis,Long-tailed Duck,Aves,7170,north_atlantic_2023,baseline
66887424,2020-12-20,46.0224913823,-59.9430609895,Clangula hyemalis,Long-tailed Duck,Aves,7170,north_atlantic_2023,baseline
66887422,2020-12-20,46.0224913823,-59.9430609895,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
66917313,2020-12-20,45.9209672313,-59.9174036039,Podiceps grisegena,Red-necked Grebe,Aves,4224,north_atlantic_2023,baseline
66843518,2020-12-20,45.9561533333,-59.829965,Gavia immer,Common Loon,Aves,4626,north_atlantic_2023,baseline
66922640,2020-12-20,45.8886666667,-59.9986733333,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,46260,north_atlantic_2023,baseline
66843521,2020-12-20,45.9573333333,-59.8320366667,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,north_atlantic_2023,baseline
66887421,2020-12-20,46.0224913823,-59.9430609895,Melanitta perspicillata,Surf Scoter,Aves,7036,north_atlantic_2023,baseline
66917314,2020-12-20,45.9226486669,-59.9175549649,Podiceps grisegena,Red-necked Grebe,Aves,4224,north_atlantic_2023,baseline
66887420,2020-12-20,46.0224913823,-59.9430609895,Aythya marila,Greater Scaup,Aves,7047,north_atlantic_2023,baseline
66887419,2020-12-20,46.0224913823,-59.9430609895,Aythya collaris,Ring-necked Duck,Aves,7044,north_atlantic_2023,baseline
66887418,2020-12-20,46.0224913823,-59.9430609895,Bucephala albeola,Bufflehead,Aves,6993,north_atlantic_2023,baseline
66887416,2020-12-20,46.0224913823,-59.9430609895,Aythya marila,Greater Scaup,Aves,7047,north_atlantic_2023,baseline
66887414,2020-12-20,46.0224913823,-59.9430609895,Sturnus vulgaris,European Starling,Aves,14850,north_atlantic_2023,baseline
66887413,2020-12-20,46.0224913823,-59.9430609895,Cyanocitta cristata,Blue Jay,Aves,8229,north_atlantic_2023,baseline
66834241,2020-12-20,45.9223333333,-59.9677383333,Mimus polyglottos,Northern Mockingbird,Aves,14886,north_atlantic_2023,baseline
66887411,2020-12-20,46.0224913823,-59.9430609895,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
66887426,2020-12-20,46.0183166667,-59.9684027778,Anas platyrhynchos,Mallard,Aves,6930,north_atlantic_2023,baseline
344763821,2020-12-20,64.1696019855,-21.7463224449,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
66887425,2020-12-20,46.031225,-59.9683611111,Chroicocephalus philadelphia,Bonaparte's Gull,Aves,144502,north_atlantic_2023,baseline
66834253,2020-12-20,46.0070333333,-59.8375366667,Podilymbus podiceps,Pied-billed Grebe,Aves,4246,north_atlantic_2023,baseline
66823339,2020-12-20,45.9608333333,-59.8536916667,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,46260,north_atlantic_2023,baseline
104341167,2020-12-19,48.9458071119,-57.9274591324,Cardinalis cardinalis cardinalis,Eastern Cardinal,Aves,627293,north_atlantic_2023,baseline
104339852,2020-12-17,48.9508569862,-57.9352790785,Spinus pinus,Pine Siskin,Aves,145304,north_atlantic_2023,baseline
66707612,2020-12-17,47.5798754435,-52.7316456914,Poecile atricapillus,Black-capped Chickadee,Aves,144815,north_atlantic_2023,baseline
66707611,2020-12-17,47.5766990748,-52.7132599282,Mimus polyglottos,Northern Mockingbird,Aves,14886,north_atlantic_2023,baseline
66707610,2020-12-17,47.5730341258,-52.7119078153,Mniotilta varia,Black-and-white Warbler,Aves,10286,north_atlantic_2023,baseline
66707609,2020-12-17,47.5730354405,-52.7118622177,Leiothlypis peregrina,Tennessee Warbler,Aves,979756,north_atlantic_2023,baseline
66521468,2020-12-12,46.0133513768,-59.9604632101,Lophodytes cucullatus,Hooded Merganser,Aves,7109,north_atlantic_2023,baseline
66521469,2020-12-12,46.0305257111,-59.9678003991,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
66521471,2020-12-12,46.0185761817,-59.953478847,Cepphus grylle,Black Guillemot,Aves,4418,north_atlantic_2023,baseline
66521473,2020-12-12,46.0163507065,-59.9451853685,Podiceps grisegena,Red-necked Grebe,Aves,4224,north_atlantic_2023,baseline
66487800,2020-12-12,46.0087766667,-59.9367816667,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
66521472,2020-12-12,45.9073266818,-59.9552688273,Clangula hyemalis,Long-tailed Duck,Aves,7170,north_atlantic_2023,baseline
66521474,2020-12-12,45.9228158883,-59.9594424051,Loxia leucoptera,White-winged Crossbill,Aves,10423,north_atlantic_2023,baseline
66488372,2020-12-12,45.9391833333,-59.8779016667,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
142448589,2020-12-12,46.18353191,-59.9477648735,Bombycilla garrulus,Bohemian Waxwing,Aves,7429,north_atlantic_2023,baseline
66781684,2020-12-12,47.5855317003,-52.6885447552,Icteria virens,Yellow-breasted Chat,Aves,10243,north_atlantic_2023,baseline
66521475,2020-12-12,45.9076850174,-59.954759945,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
66488380,2020-12-12,45.922805,-59.9597016667,Loxia leucoptera,White-winged Crossbill,Aves,10423,north_atlantic_2023,baseline
66488381,2020-12-12,45.92278,-59.9596283333,Loxia leucoptera,White-winged Crossbill,Aves,10423,north_atlantic_2023,baseline
66781719,2020-12-12,47.5855182898,-52.6886003214,Setophaga dominica,Yellow-throated Warbler,Aves,145246,north_atlantic_2023,baseline
66781590,2020-12-12,47.6037452832,-52.7054674893,Mareca americana,American Wigeon,Aves,485176,north_atlantic_2023,baseline
66781662,2020-12-12,47.6037110931,-52.7054892768,Anas crecca,Green-winged Teal,Aves,6937,north_atlantic_2023,baseline
66521476,2020-12-12,45.8941800546,-59.9967706206,Podilymbus podiceps,Pied-billed Grebe,Aves,4246,north_atlantic_2023,baseline
66488378,2020-12-12,45.9080861117,-59.9654,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,46260,north_atlantic_2023,baseline
66781636,2020-12-12,47.6037425235,-52.7053776623,Mareca strepera,Gadwall,Aves,558439,north_atlantic_2023,baseline
66488374,2020-12-12,45.9062383333,-59.9567483333,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
66488370,2020-12-12,45.9062383333,-59.9567483333,Somateria mollissima,Common Eider,Aves,7024,north_atlantic_2023,baseline
66521477,2020-12-12,45.889610329,-59.9987715335,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
66488373,2020-12-12,45.9063983333,-59.95666,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
66521467,2020-12-12,45.8895721103,-59.9988126755,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
66488377,2020-12-12,45.8931766667,-59.9987983333,Podilymbus podiceps,Pied-billed Grebe,Aves,4246,north_atlantic_2023,baseline
66488379,2020-12-12,45.8931633333,-59.998805,Mergus serrator,Red-breasted Merganser,Aves,6996,north_atlantic_2023,baseline
66488371,2020-12-12,45.889815,-59.9989183333,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
173102138,2020-12-12,49.5004433013,-56.0638001697,Bucephala clangula,Common Goldeneye,Aves,6990,north_atlantic_2023,baseline
173102137,2020-12-12,49.5139958654,-56.017782858,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,46260,north_atlantic_2023,baseline
67671657,2020-12-10,49.9331495699,-57.7740569785,Vulpes vulpes deletrix,Insular Newfoundland Red Fox,Mammalia,1158931,north_atlantic_2023,baseline
66675427,2020-12-10,47.5965883014,-53.2682580518,Cyanocitta cristata,Blue Jay,Aves,8229,north_atlantic_2023,baseline
66314909,2020-12-08,47.5253953827,-52.6227071245,Larus hyperboreus,Glaucous Gull,Aves,4349,north_atlantic_2023,baseline
66314793,2020-12-08,47.5245416344,-52.6216787145,Falco columbarius,Merlin,Aves,4672,north_atlantic_2023,baseline
327523652,2020-12-08,53.1294,-51.5281,Melamphaes microps,,Actinopterygii,459412,north_atlantic_2023,baseline
66314792,2020-12-07,47.5515566834,-52.7372911923,Gallinula galeata,Common Gallinule,Aves,144479,north_atlantic_2023,baseline
66252826,2020-12-07,64.0048007342,-22.5542688836,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510,north_atlantic_2023,baseline
326530653,2020-12-07,52.0525,-50.4728,Poromitra megalops,,Actinopterygii,459439,north_atlantic_2023,baseline
94451471,2020-12-07,47.48667167,-53.00265555,Alces alces,Moose,Mammalia,522193,north_atlantic_2023,baseline
66462784,2020-12-07,47.5977261084,-53.2784060924,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,north_atlantic_2023,baseline
66209841,2020-12-05,48.600196,-58.402954,Perisoreus canadensis,Canada Jay,Aves,8335,north_atlantic_2023,baseline
66493600,2020-12-05,46.1794961252,-59.9337839687,Mareca penelope,Eurasian Wigeon,Aves,558441,north_atlantic_2023,baseline
66165307,2020-12-05,64.65499126,-21.4997321471,Turdus merula merula,Western European Blackbird,Aves,341569,north_atlantic_2023,baseline
66096161,2020-12-04,47.5275399531,-52.745799619,Certhia americana americana,Northeastern Brown Creeper,Aves,555677,north_atlantic_2023,baseline
66098181,2020-12-04,51.4684227396,-56.8399659865,Somateria spectabilis,King Eider,Aves,7030,north_atlantic_2023,baseline
311449312,2020-12-03,51.4992217385,-55.9029522088,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,north_atlantic_2023,baseline
311466546,2020-12-03,51.6182050548,-55.9039969399,Lagopus lagopus,Willow Ptarmigan,Aves,931,north_atlantic_2023,baseline
86330466,2020-12-02,45.8592987811,-59.9069992641,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
86330464,2020-12-01,45.851369649,-59.9604289753,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
65998471,2020-12-01,46.0102552679,-59.9366931252,Podiceps grisegena,Red-necked Grebe,Aves,4224,north_atlantic_2023,baseline
65998429,2020-12-01,46.010906732,-59.9375273437,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
65998490,2020-12-01,46.0102439861,-59.9373143166,Chroicocephalus philadelphia,Bonaparte's Gull,Aves,144502,north_atlantic_2023,baseline
66000254,2020-12-01,46.1567054836,-59.9582144246,Anas acuta,Northern Pintail,Aves,6933,north_atlantic_2023,baseline
66208827,2020-11-30,48.537082,-58.504,Acanthis flammea,Redpoll,Aves,145300,north_atlantic_2023,baseline
86330463,2020-11-30,45.8385241127,-59.8340333509,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
86330462,2020-11-30,45.8177052667,-59.8140705269,Canis latrans,Coyote,Mammalia,42051,north_atlantic_2023,baseline
65885780,2020-11-30,47.561379941,-52.7665494382,Pinicola enucleator,Pine Grosbeak,Aves,9771,north_atlantic_2023,baseline
65829350,2020-11-29,46.1947538156,-59.958197829,Icteria virens,Yellow-breasted Chat,Aves,10243,north_atlantic_2023,baseline
66781342,2020-11-28,47.5624072682,-52.7421125837,Spinus tristis,American Goldfinch,Aves,145310,north_atlantic_2023,baseline
183590112,2020-11-28,47.5294444444,-52.7544444444,Cyanocitta cristata,Blue Jay,Aves,8229,north_atlantic_2023,baseline
65768863,2020-11-28,47.5721665,-52.7312645,Loxia curvirostra,Red Crossbill,Aves,10411,north_atlantic_2023,baseline
65746924,2020-11-28,48.1854323069,-53.9858323708,Loxia curvirostra,Red Crossbill,Aves,10411,north_atlantic_2023,baseline
65699555,2020-11-26,47.5730592828,-52.7118135263,Leiothlypis peregrina,Tennessee Warbler,Aves,979756,north_atlantic_2023,baseline
65612942,2020-11-25,47.5333835943,-52.7482713037,Setophaga pinus,Pine Warbler,Aves,145244,north_atlantic_2023,baseline
65584439,2020-11-24,47.533372927,-52.7490030682,Setophaga pinus,Pine Warbler,Aves,145244,north_atlantic_2023,baseline
65612941,2020-11-24,47.5854606824,-52.6890013544,Icteria virens,Yellow-breasted Chat,Aves,10243,north_atlantic_2023,baseline
65612943,2020-11-24,47.5835602858,-52.6899850088,Setophaga dominica,Yellow-throated Warbler,Aves,145246,north_atlantic_2023,baseline
65584484,2020-11-24,47.584880747,-52.6893225004,Icteria virens,Yellow-breasted Chat,Aves,10243,north_atlantic_2023,baseline
65531384,2020-11-24,48.1855534444,-53.9860301667,Loxia curvirostra,Red Crossbill,Aves,10411,north_atlantic_2023,baseline
65481666,2020-11-23,51.8199783333,-10.2719583333,Branta bernicla,Brant,Aves,7087,north_atlantic_2023,baseline
65408953,2020-11-22,64.1538026417,-21.8862632197,Arenaria interpres,Ruddy Turnstone,Aves,3938,north_atlantic_2023,baseline
66781430,2020-11-22,47.5744206364,-52.7289086025,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,north_atlantic_2023,baseline
66781564,2020-11-22,47.5741092958,-52.729061618,Aix sponsa,Wood Duck,Aves,7107,north_atlantic_2023,baseline
66781517,2020-11-22,47.5743917302,-52.7288610141,Anser brachyrhynchus,Pink-footed Goose,Aves,7007,north_atlantic_2023,baseline
66781465,2020-11-22,47.5742710255,-52.7286199062,Aythya marila,Greater Scaup,Aves,7047,north_atlantic_2023,baseline
68518990,2020-11-22,47.0995129172,-54.1859325394,Phoca vitulina,Harbor Seal,Mammalia,41708,north_atlantic_2023,baseline
65395350,2020-11-21,46.1987433333,-59.947145,Gavia immer,Common Loon,Aves,4626,north_atlantic_2023,baseline
65395360,2020-11-21,46.1975433333,-59.9477583333,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
65395352,2020-11-21,46.1982083333,-59.95059,Larus marinus,Great Black-backed Gull,Aves,4368,north_atlantic_2023,baseline
65395354,2020-11-21,46.1983366667,-59.950875,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65395353,2020-11-21,46.19829,-59.9509316667,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65395351,2020-11-21,46.19832,-59.9508966667,Larus marinus,Great Black-backed Gull,Aves,4368,north_atlantic_2023,baseline
65395355,2020-11-21,46.217615,-59.9618366667,Larus glaucoides,Iceland Gull,Aves,4361,north_atlantic_2023,baseline
65395358,2020-11-21,46.2176116667,-59.9618533333,Clangula hyemalis,Long-tailed Duck,Aves,7170,north_atlantic_2023,baseline
65395359,2020-11-21,46.2174366667,-59.9612366667,Vulpes vulpes,Red Fox,Mammalia,42069,north_atlantic_2023,baseline
65370846,2020-11-21,46.1801674254,-59.9538770441,Pinicola enucleator,Pine Grosbeak,Aves,9771,north_atlantic_2023,baseline
65367829,2020-11-21,51.86347,-10.279655,Regulus regulus,Goldcrest,Aves,793469,north_atlantic_2023,baseline
65382330,2020-11-20,46.9258722873,-52.9324038827,Zenaida macroura,Mourning Dove,Aves,3454,north_atlantic_2023,baseline
65382338,2020-11-20,46.7107788298,-53.2618030221,Clangula hyemalis,Long-tailed Duck,Aves,7170,north_atlantic_2023,baseline
65382337,2020-11-20,46.6604530233,-53.0724013123,Histrionicus histrionicus,Harlequin Duck,Aves,7111,north_atlantic_2023,baseline
65382336,2020-11-20,46.6620387921,-53.0743017178,Phoca vitulina vitulina,Atlantic Harbor Seal,Mammalia,566601,north_atlantic_2023,baseline
65382335,2020-11-20,46.6612078715,-53.0723007342,Calidris maritima,Purple Sandpiper,Aves,3856,north_atlantic_2023,baseline
65382334,2020-11-20,46.6640822821,-53.0765418635,Calidris fuscicollis,White-rumped Sandpiper,Aves,3866,north_atlantic_2023,baseline
65382333,2020-11-20,46.8678654046,-52.9409030076,Setophaga coronata coronata,Myrtle Warbler,Aves,132704,north_atlantic_2023,baseline
65382332,2020-11-20,46.9232085476,-52.9461553068,Podiceps auritus,Horned Grebe,Aves,4209,north_atlantic_2023,baseline
65382331,2020-11-20,46.9262770257,-52.9493226321,Gavia stellata,Red-throated Loon,Aves,4627,north_atlantic_2023,baseline
65225996,2020-11-18,47.5848663988,-52.689956919,Setophaga dominica,Yellow-throated Warbler,Aves,145246,north_atlantic_2023,baseline
65939432,2020-11-18,46.0128817939,-59.9595257672,Aythya collaris,Ring-necked Duck,Aves,7044,north_atlantic_2023,baseline
65939431,2020-11-18,46.0138131786,-59.960781041,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
65164092,2020-11-18,46.0083851875,-59.9412861951,Accipiter striatus,Sharp-shinned Hawk,Aves,5097,north_atlantic_2023,baseline
65092225,2020-11-17,46.1379,-59.965205,Tamiasciurus hudsonicus,American Red Squirrel,Mammalia,46260,north_atlantic_2023,baseline
65110355,2020-11-17,46.0830417179,-59.8920284864,Egretta caerulea,Little Blue Heron,Aves,4937,north_atlantic_2023,baseline
65169990,2020-11-17,64.1202377737,-21.8705653399,Turdus iliacus,Redwing,Aves,12749,north_atlantic_2023,baseline
65947697,2020-11-17,46.0291254002,-59.9656969429,Melanitta deglandi,White-winged Scoter,Aves,144222,north_atlantic_2023,baseline
65947521,2020-11-17,46.0198168238,-59.9647399789,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
65947520,2020-11-17,46.0174434449,-59.9664565959,Bucephala albeola,Bufflehead,Aves,6993,north_atlantic_2023,baseline
65947519,2020-11-17,46.0164814487,-59.9684736168,Mareca americana,American Wigeon,Aves,485176,north_atlantic_2023,baseline
65947359,2020-11-17,46.0109335018,-59.9501213923,Melanitta perspicillata,Surf Scoter,Aves,7036,north_atlantic_2023,baseline
65947185,2020-11-17,46.0087344251,-59.9388346564,Anas rubripes,American Black Duck,Aves,6924,north_atlantic_2023,baseline
65947186,2020-11-17,46.008279,-59.941195,Spinus tristis,American Goldfinch,Aves,145310,north_atlantic_2023,baseline
65947184,2020-11-17,46.0081904484,-59.9376115691,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
65027463,2020-11-16,46.2049929738,-59.966605898,Columba livia domestica,Feral Pigeon,Aves,122767,north_atlantic_2023,baseline
65027462,2020-11-16,46.2049558477,-59.9663805924,Mareca americana,American Wigeon,Aves,485176,north_atlantic_2023,baseline
65027835,2020-11-16,46.2064776849,-59.9627757032,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
65027461,2020-11-16,46.2045771602,-59.9654793702,Anas platyrhynchos,Mallard,Aves,6930,north_atlantic_2023,baseline
65027834,2020-11-16,46.2052154179,-59.9622178037,Branta canadensis,Canada Goose,Aves,7089,north_atlantic_2023,baseline
65033358,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033357,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033355,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033353,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033352,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033351,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033350,2020-11-16,46.198572,-59.950077,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033348,2020-11-16,46.1987761884,-59.9498490122,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65033346,2020-11-16,46.1988533087,-59.9498731521,Larus marinus,Great Black-backed Gull,Aves,4368,north_atlantic_2023,baseline
65033347,2020-11-16,46.1987957568,-59.949897292,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65032671,2020-11-16,46.1833948884,-59.934542139,Anas rubripes,American Black Duck,Aves,6924,north_atlantic_2023,baseline
65032154,2020-11-16,46.178475758,-59.8441785997,Halichoerus grypus,Grey Seal,Mammalia,41733,north_atlantic_2023,baseline
65032153,2020-11-16,46.178475758,-59.8441785997,Nannopterum auritum,Double-crested Cormorant,Aves,1454382,north_atlantic_2023,baseline
65031673,2020-11-16,46.131630818,-59.8739736786,Anas rubripes,American Black Duck,Aves,6924,north_atlantic_2023,baseline
65031670,2020-11-16,46.1316087261,-59.8739790428,Somateria mollissima,Common Eider,Aves,7024,north_atlantic_2023,baseline
65031669,2020-11-16,46.1309324972,-59.8747086033,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65031668,2020-11-16,46.1309324972,-59.8747086033,Larus smithsonianus,American Herring Gull,Aves,1578489,north_atlantic_2023,baseline
65031405,2020-11-16,46.1134520005,-59.8875221806,Anas rubripes,American Black Duck,Aves,6924,north_atlantic_2023,baseline
65031403,2020-11-16,46.113779253,-59.8869213657,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
65031401,2020-11-16,46.1176168875,-59.887822588,Spinus tristis,American Goldfinch,Aves,145310,north_atlantic_2023,baseline
65030124,2020-11-16,46.106863,-59.903112,Haliaeetus leucocephalus,Bald Eagle,Aves,5305,north_atlantic_2023,baseline
65030122,2020-11-16,46.106863,-59.903112,Corvus brachyrhynchos,American Crow,Aves,8021,north_atlantic_2023,baseline
65030762,2020-11-16,46.0135747456,-59.9606737527,Mergus serrator,Red-breasted Merganser,Aves,6996,north_atlantic_2023,baseline
65030761,2020-11-16,46.0135747456,-59.9606737527,Lophodytes cucullatus,Hooded Merganser,Aves,7109,north_atlantic_2023,baseline
65030760,2020-11-16,46.0135747456,-59.9606737527,Aythya collaris,Ring-necked Duck,Aves,7044,north_atlantic_2023,baseline
